PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112	PC113	PC114	Pop
SS3-4-L5	0.0448241147948709	0.0374728107805841	0.00131747267750958	-0.00117065294358038	0.0901976497648649	0.13806454647968	0.00223052108731355	-0.0131444523367689	-0.0189408920515176	0.0671200708918671	-0.00757556439068781	0.0968641845006707	0.0151094066777443	-0.103875855403444	0.0986533037801162	0.0367577591815521	-0.194778792550766	0.00798472505459087	-0.0581851938318252	0.0368672966580052	0.000814524811416258	-0.0835891276703072	-0.00636414843537888	0.0224613538838148	0.0239337051645934	0.0524954345866355	0.0680737810370302	-0.0133672303587471	-0.0759073967829018	-0.0104845388140596	0.018532723781698	-0.154158889588321	-0.0196924873906429	-0.0228113118171287	-0.0241921349410574	0.151001680793653	-0.20620594485107	-0.0572071564051198	0.291972650975096	-0.13463106204266	-0.088856213270202	0.120226391984918	0.0830591475530927	-0.0224041505220944	-0.174888991850987	-0.0799556415640535	-0.0327144487243382	-0.152755857751422	-0.138365432242862	-0.103711846747742	-0.0395357038158859	0.00685016622203632	-0.0539055970701282	0.0405056307358941	-0.0780671375112889	-0.0905033233853	-0.0579736906322561	0.0372347814829389	0.0718694634154156	-0.135129471395629	0.0671824321674598	-0.0499938045616171	0.180168070413472	0.198246647003526	0.0446619004126687	0.182113645335437	-0.0183421946525559	-0.0175388046593277	0.0376754675577324	-0.082546841603604	-0.130726911636216	-0.0167550711491276	-0.113561213448351	0.177727278402267	0.204525811040144	-0.127683541297828	-0.0156103624941495	-0.1552591217613	0.143129266093827	-0.0751351525261046	0.0336155869649734	0.0905715949684406	-0.0111196682152498	-0.16406001810074	-0.0473420263951965	-0.023570553304354	0.0779201142609949	0.122282268559817	-0.0648505614498003	-0.155177101560906	0.172905882707082	0.0626958147997726	0.128601934890452	0.0954323352213298	-0.0429092470221937	0.00580121370955323	0.0143823571488191	-0.124096100069574	0.102541240585897	0.0156597155115422	-0.0939862105102247	0.059442415322146	0.0581489723402721	0.0109969794134128	-0.0266012374365675	0.0261188236376176	-0.0250764336726709	0.038397623485724	-0.0141547671299817	0.0246975424543545	0.0252912109411314	0.0289888745829545	-0.0404975147782012	-0.0923155087642922	SS
SS3-5D	0.110428458987773	-0.132172015485023	0.00607778358913011	0.00864622485586539	-0.019984585209125	-0.0305127987932203	-0.114302115394658	-0.108574667572966	0.112927580007055	0.129111936131191	-0.185784071866439	0.0624287457425464	0.0188381771958106	0.0827998337954237	-0.0384291456701562	-0.0128212565835276	-0.00573236494970573	-0.0146767980672767	0.0354811103813123	0.0519526108813422	-0.0424673772910065	-0.00262733169811252	0.0694054063064536	-0.000282929727139124	-0.0208350458182084	-0.0120995272282957	-0.005290441650087	0.0206213871806529	0.0346864155139274	0.0909486471519595	-0.00621331432397019	0.00183227814699156	-0.0627183779383204	-0.00293076226692997	0.101204238840584	-0.0749154680557609	0.0490611218929369	0.0206303182166764	-0.00732377871494106	-0.080617395496571	-0.031675368720105	0.0471561766601514	-0.0055626462191832	0.069100679825162	-0.0424511973356202	-0.0195753659219679	-0.000682014539144474	0.0604832971832211	0.00927804775400249	0.00506590475107959	-0.0529879129832966	-0.0191387521460544	-0.0447125199280984	-0.0559814604675785	0.0429777914369816	-0.02613099636722	0.056772241440508	0.0785207485616594	0.0563535291298756	-0.0318462432619283	-0.00426146716592952	0.0749881498285977	0.0284481399320819	0.0851331064276599	0.00980254929941442	0.0132130634531506	-0.0578708755764905	-0.0342466328967305	0.147081920864433	0.126076893966282	-0.00950132776354731	0.0703289906939446	0.0181362816596846	0.00471147628781403	0.0224882139702041	-0.0493941541560062	-0.0128168091378527	-0.0801399491362758	-0.0709310691349054	0.139318896882261	-0.0169075719693801	0.0484057167849629	0.158587300722954	-0.0837897697044333	-0.0553169706729093	0.0628485249881738	-0.0364098130799416	-0.0992012786918242	-0.0703109889428678	-0.00022625152139838	-0.027999231782293	0.0844603170462132	-0.148119776995689	0.0513911699866141	0.0895784051232251	-0.0235845429519311	0.188327422359259	-0.0597690943099158	-0.063444780414096	-0.194339178429598	0.0433676927434975	-0.0553472066327093	-0.161532265741921	0.213736204907569	-0.107057097446236	-0.0457899755680264	-0.365367872417461	-0.0947916743608075	0.0428627728956367	0.468245753749225	-0.112461651052517	-0.0880546442746245	0.141723158544307	-0.0940024530539936	SS
SS3-6	0.10632315869973	0.183921939479906	-0.0482115630956998	0.00662361462635407	-0.0521535988832858	-0.0459651236160044	0.00238528868321066	0.058115774179063	0.0918515166717924	0.0251986445558784	0.0204445951294348	0.0117098889495541	0.0300415234194582	0.00894807910170632	-0.00742401832319579	0.0399766712055387	0.0151829696558618	-0.0211465887549957	-0.0413692711646179	-0.0171964388493418	0.0228069536695755	0.0715984748240044	0.034858703717441	0.0484348724686226	0.0240207097279464	-0.110090222463989	0.0554750497594764	0.060971771271781	-0.0926325058417843	-0.0064586598274346	0.0662541560417023	0.0722025397843842	0.0172594821998624	0.0529248091500639	0.00123446086894901	-0.0319368572540362	-0.0794915439008212	-0.0147073503346307	0.00380533424800377	-0.124471708836344	-0.116317067376933	-0.0255578104985077	0.0169152055647852	-0.0239768130758914	-0.109514693233827	0.00501250471983499	-0.0758049744463429	0.0415884407099548	0.0148294651958424	-0.101446850202935	0.0955222711455317	-0.037949986200874	0.0342473898912347	0.163825856992278	0.111910004572624	0.131301330958054	0.00964681938200517	-0.0281809562281833	0.0694837181717008	-0.00987700548485174	-0.137329837835843	0.095466513318876	-0.0282847995495661	0.171973031523938	-0.0278886381013729	0.0733071582682038	0.012545101960138	0.135006362616709	-0.104086529163972	0.0587249730581103	0.0727193595378837	-0.175984504310397	0.141965363471688	0.0740955153794653	0.021438085308989	0.150276415330736	0.162856910258968	0.0179953168583921	-0.0479269775760383	0.0488761085625885	-0.0389546151526716	-0.0908278354937996	0.143939841825873	0.0752646361604207	0.0669701705980123	0.126650647937961	-0.00207803781862158	-0.0543370443928403	0.0323031456976457	0.0627312518640904	-0.100058117649503	-0.106667983838224	0.148359490175548	-0.0909140137261865	-0.0448862158422797	0.0731846764925547	0.144738775643425	-0.185129878122187	0.0841304065916885	0.115877156463171	-0.135395453881004	-0.179911268244024	-0.178138391223192	-0.0332078490442043	-0.000458386440518371	-0.0994425131503071	0.192529845551706	0.0687815276900958	-0.134854599734248	0.215937443260731	0.220033976606477	-0.138546258249984	-0.217769034673444	-0.0946243976231111	SS
SS3-7	0.120619514895971	-0.140089831731411	0.00651387156361729	-0.00554221249318441	-0.0241528628343864	-0.0309337172602761	0.0896394679431148	0.201991597097491	-0.140468599514796	-0.00679589557101126	-0.0282879857112477	-0.0109701216765	0.0128135496443418	0.0305353583474868	-0.0481530574776393	-0.0121124464010773	0.0267061235241347	0.00410002605332562	-0.0455160610251496	-0.0260065873845161	-0.114811463319112	0.0480864102031135	0.0643401906780305	0.0211213183901927	0.00482529058307004	0.0430873817407099	-0.0814218273696571	-0.0537663607453259	-0.00856234285105525	0.041151857918866	-0.153415483241653	0.0399551328669364	-0.295465730973383	-0.0235777735889666	-0.0296289014808159	-0.114090033705613	0.125384252188874	0.018246884228454	0.140252053261398	-0.12214864677336	0.0824381478988921	0.0695339331816616	0.0997846118262005	0.0682990363603487	-0.0320794439458026	-0.15213981365273	0.0446984339986584	-0.10770090988239	0.00743246343782307	0.111653615456767	-0.0466785604613652	0.0348779155702158	-0.0988800198678661	0.0336725190879637	-0.0395431086867323	0.121094195331336	0.059663880988867	0.0289882873602711	0.107333936436272	-0.0186485051436287	-0.151604097925385	0.0841610903412648	-0.0702089576784193	-0.0306836156812745	0.00403991500343099	-0.053557249083571	-0.048945305549092	-0.0777317593367203	0.0198603318173624	0.0116433043811883	-0.0133757673365258	0.138984803415756	-0.00579656293316212	0.0691628356936467	0.0323401289881354	0.0965911247173776	-0.0806750044182649	-0.0291763294768727	-0.0186822912246985	-0.0507488846855141	0.0167662044193243	-0.174647072833975	-0.0647965388048455	0.0480046472969014	-0.0214525846418943	-0.0173933927387802	0.243571941030643	-0.0557503672731806	-0.0218058284093394	-0.131986610952753	0.0355197867104242	-0.0531021705311884	0.0628852569936488	0.102775187654855	-0.155638026923056	-0.0994780316814934	0.00262310248620444	0.0644764253775852	0.0606573817867362	-0.0784190444755478	0.0710911002862435	-0.0329032006832224	-0.272339398250633	-0.352941637334035	0.135309171319005	0.019217954414922	0.142683075094259	-0.0919222689884628	0.00550164396504268	0.0539103528968484	-0.0885287955913088	0.0219085550524782	0.0572336135849046	-0.0936543403841508	SS
SS3-8	0.100729897824806	0.191211785397775	-0.0518704494108282	0.00761293979527869	-0.0546503553100262	-0.0413841579596142	0.0259607265465587	0.111565761271602	0.202629998710995	-0.00550367929791896	0.0186445965421655	-0.0491216220955348	0.0162081544505579	0.0395952169976893	-0.045666192165309	0.0343124075052553	-0.0175216024169941	0.0546395387367091	0.056093408127908	0.00194777976770768	-0.0159820416716251	0.0834689563066052	-0.0235361027900568	-0.0140987187643384	0.070752970715204	0.0291326133688642	-0.0332824809989011	-0.00115331215052872	-0.0648506479299645	-0.00171571255710749	-0.0810418841972636	-0.0732318098162657	0.0482838366128813	0.0980651863934469	-0.00397254107493123	-0.035023505816644	-0.0614890097892532	0.000399152442561267	0.0788524533525797	0.0410446871860196	-0.0190519816206547	-0.0706136533611225	-0.0452420114948367	-0.0149227487090097	0.00114546910693682	-0.0192002346411858	-0.0161620864716624	0.0124542228053014	-0.0185714870483441	0.0263003660431201	0.0185789920620618	-0.0510793417355757	-0.0557184797780052	0.0817744898921802	-0.0465645130774078	-0.020513711440825	-0.0641332820697479	0.306413938343537	-0.142304917163329	0.0469167280937249	0.162627229620447	0.104198359885984	-0.0534805073056215	0.0867206739147833	0.132846854907334	0.134663822915766	-0.0844690860852279	-0.180586388158224	-0.0277319749199528	-0.0217060815735952	0.136014796914636	-0.0336029696266132	0.032928421641092	0.0101130144984178	-0.0725565785402114	-0.000723775712529824	-0.0518955026597632	0.0231239333776902	-0.011579342710154	0.0558476381783061	0.0785429096034051	-0.11173407954352	0.174691859623923	-0.113678023200273	0.160024367553602	-0.106220990840543	0.065701459194869	0.0803810374583241	0.114487832281054	-0.0602995166349703	-0.0990104962096314	0.0813619140537814	-0.280343266267384	0.0168854623203953	-0.0490166322455249	0.0418396813930536	0.0180745073287988	0.216971044696652	0.102880334680113	0.0983933744523229	-0.0165432720492148	-0.000403324589736086	-0.0109087526087228	0.065208402471585	0.141894576736651	0.0535171482059637	0.0589276651061371	0.157641199922405	-0.169957037701342	0.0424471451380269	-0.0951948790279759	0.324846045923804	0.124819662222614	-0.0932160626461693	SS
SS3-9	0.0495477092489421	0.0342413829776072	-0.0131594917571027	0.00973238760113966	0.201290804694633	0.312982018974897	0.019956988350921	0.0437153242865544	-0.00785253851986819	-0.00479823572152511	-0.0463134190536258	-0.0033006737513566	0.0287618360230787	0.0312679690881427	-0.0174191242898391	0.0345322600771257	0.0166859789137582	-0.0706444393066406	-0.00917731405204594	-0.0140014452242767	-0.0893457485209167	0.106438817301243	-0.045181971616192	-0.00169707395941374	-0.054926502518318	0.0174865345586998	-0.0519104001755128	-0.00328878544211583	-0.0242129836183343	0.0660593646372686	0.0693370614581274	-0.0757949683774348	0.0509092659660245	-0.0646581050577001	0.0463051168517219	-0.162929859835602	0.0320752714602705	-0.061815872318522	-0.134836023702545	-0.0279971506669319	0.00540222913866283	0.00700209397350992	0.200361711685079	-0.0874854602396775	0.0210511075048676	-0.111011737014396	-0.064188965745319	-0.013006370205986	0.041329921506249	-0.026727436951941	0.0702517706357433	0.110640515226527	0.0917215210032224	-0.0545631253772087	0.0456489715752506	-0.0734342637520639	-0.0309201948519255	0.0169237613999452	0.0521684851117934	-0.0877093920130863	0.0543000582137499	-0.0202697311149301	0.0253160266898011	-0.0597461044957951	-0.00354635910455914	0.00150227099142633	-0.0403017550608258	-0.000274845904482694	0.0615925455328394	0.000470352669027633	0.120358511882669	-0.117518467481883	-0.02475732371332	0.00924397028101544	0.155207550803395	-0.227488427113372	-0.0483566331386904	-0.0325095164358564	-0.193579905312197	-0.126537507850229	-0.0091342289945077	-0.126963099538712	-0.0155941335354263	0.0631873758921469	-0.0896234429466807	-0.13243076475852	-0.0959594833768644	0.215852797904026	0.0669851663533377	0.073328688096656	-0.193648365884753	0.175089034968301	0.183147778396537	-0.282599571458702	-0.0213643459752672	0.106708355947657	-0.0451471376674333	0.112587538251238	-0.119522847299387	-0.0985571567532638	-0.0288683130131192	-0.235633611286718	0.0244009152340179	-0.121552702117805	0.091948483963181	-1.96026666866437e-05	-0.0636912438630799	-0.0230470453789764	-0.0665986410456744	0.0310442055764229	-0.0131942055011351	-0.0167207781389496	0.0954600706072385	-0.0936163990792839	SS
SS4-1	0.103043377962327	-0.133502398990699	0.00533917293119978	0.00876498052824233	-0.0194766186224548	-0.0171840579419859	-0.0994827197425114	-0.137181910030713	0.11072743925247	0.102629279689336	-0.165177888862846	0.108467861224578	0.0425506737469337	0.0257457038638739	-0.00939101211055355	-0.0279984311484139	-0.0453711823472363	-0.00822986152761969	0.067967204673833	0.040249305056467	-0.0352335270325684	0.0310628006490757	0.0540332207195258	-0.0419407149705406	0.0119682094251868	0.00699090886347974	-0.0546127619670505	0.035355370627383	0.0375060529683464	0.0391901969084056	-0.0220681603106022	-0.0822491606632861	-0.051052122106529	0.057275533893995	0.0512107600907347	0.175080787132043	-0.137180545518997	0.0131038613686919	-0.018158470225195	-0.0856304859065898	-0.0224114263156789	-0.0194766842337525	-0.150440757162719	0.0611226027548028	0.0964003294529083	-0.0843633853930081	0.0513159276311091	0.0504823110627083	-0.00210050844971829	-0.056906756229986	0.208883664419495	0.0892284546506378	-0.047276950598554	0.0252559589364145	-0.0794831967569342	0.102136718378138	-0.0554579862457107	-0.104282019320271	-0.0229428420651178	0.0643533378571428	-0.0278918774624523	-0.0648577650883067	-0.0768815760108123	-0.125973408225579	0.142338591117593	0.0581895972745689	0.0634533139540637	0.0434548112999553	-0.0516591420081904	-0.176611039661956	0.0646205215250334	-0.106702805476734	0.134410316306661	-0.150265055744292	-0.105582927132582	0.00552902144286185	0.011322488127185	-0.000568820309231534	0.103143027524777	0.102379740812442	-0.223097551359165	0.0163480862482057	-0.0707084049711148	-0.230037339694525	0.149531993582347	-0.0630270254017021	-0.00813879485057146	0.115812405264445	0.206154974611446	0.0207010996398366	0.0931862453617362	-0.12726288404574	0.198689314917364	-0.0943847855602386	0.122248309105501	-0.0135600472896603	-0.0995457919657566	0.00288962720234057	-0.0786885642504508	0.0209823587936368	0.0238251428790371	0.0499217499007178	0.0464075600843033	-0.255618511732911	0.028664193933698	0.163964908542987	0.0165378943118341	0.0199281594691384	0.00574775180340668	0.149819845274277	-0.17574188704928	-0.0519895368808393	0.031321705498103	-0.0939813239233749	SS
SS4-4	0.108248987010174	-0.11492134980005	0.0019105310200098	0.0217397482852203	0.00465473841220515	-0.00924966499102801	0.022384462374769	-0.0429608225169756	0.0639082804024254	-0.0260420184907968	0.0363542170788396	-0.141820689817976	-0.0785361409686356	-0.117107613630604	-0.15538966153378	-0.0126953256324841	0.0429597293805526	0.227059895941244	0.0923553613024584	0.0367242267841984	0.201940561833528	-0.301749567288531	-0.0114479797817701	0.272166965833391	-0.0551929773235985	0.0707678252300294	0.0344618856456447	-0.0691609803656236	0.0152746838252388	0.288236131135913	0.0164283853336039	-0.112126268215328	0.145832652299266	-0.0379368941163893	-0.0314322540679051	-0.217529855027193	0.0660331557942332	-0.0702632083790149	0.0772410575899738	0.0179130950828899	0.131222100833848	-0.00307154971505628	-0.00247355855299561	-0.00639538614887001	0.0124461649109827	-0.103277210565386	-0.042886966825543	-0.161084115323648	0.0180604718684411	-0.01980816800141	0.100438752870604	-0.035902365311427	0.0461736821593264	0.0590276148846447	-0.105939463333321	0.0576534835053628	-0.0987533751877852	-0.0215280536319406	0.114731256320579	0.0383707186026717	0.122677987850033	-0.0294404559099754	-0.112340984309381	-0.0779668741775915	-0.0702202281938402	0.00787059952934356	0.109838869727343	0.0134004172490992	0.132118927244313	-0.00987112210981141	0.154235807169417	-0.0979828261875889	-0.096640855023181	0.0507005411224146	-0.0699542399767003	-0.0487912507605378	0.12062388795368	-0.107389910880632	0.0682658143269648	0.0164798832992156	-0.0187140474673311	-0.113285697132166	-0.0170947620121152	0.0280939449640093	0.143875126094245	0.160127010020156	-0.155070529057752	0.0262110050110977	0.00543173639290527	-0.0315517985309232	0.0386238053234303	0.0415917672051085	-0.0430210629350657	0.101119497655647	0.017201426891974	0.00866577135783219	-0.0615152243495392	-0.0503845599230473	-0.0185692182522315	-0.0173798166709005	-0.0158238003880164	-0.0332687333079819	-0.0757097758553373	0.0145032108054684	-0.125911555919781	-0.0336083821452429	0.132977142838234	0.0177613614725011	0.091636818006794	-0.00777314684906657	-0.00855553471254203	-0.0127380673704249	0.0298327972949313	-0.0938385403772253	SS
SS5-10-L5	0.105266610812008	-0.12861096705429	0.0176802122280276	0.0032556990371108	0.0013151260305686	-0.0325480741488051	-0.0191614458416109	-0.0685899214815806	0.0469520687558433	-0.0510438108976999	0.046372761277235	-0.126846307253379	-0.0873681922196534	-0.138719461249994	0.0161354344180781	0.0300825475981163	0.0865936086245702	-0.0879463673094602	-0.0135256767599247	0.0153613957491949	0.0542676516888185	0.0775329257333606	-0.0360515251035272	-0.155802149303119	-0.0767462349431264	-0.123474951774765	0.063163673525909	-0.0627607201038895	-0.0692729991260994	-0.117092419882343	0.0971776626814245	0.00862893765796084	0.163858428535348	-0.00434419052638894	-0.00173298490581311	0.0996157426764632	-0.0703078766787201	0.065873920951365	-0.00802601799364651	0.102788267966841	0.0441033035144384	-0.14688991154069	-0.00862628445267298	-0.171388732393047	-0.0350092641004406	0.194271383203042	-0.00392497283425115	-0.00900330879884489	-0.180964922412757	-0.131381188031134	-0.0353024974333093	0.116241703747071	-0.0541300620416946	-0.0177260253121883	-0.103367763907873	-0.0263861069264719	0.00605769798046234	0.077739214696616	-0.0279202270624769	0.0388580241478821	-0.0591073589145872	-0.0249214042359529	-0.135100705533177	-0.00114607980743452	0.0802796108525466	-0.0609032029078561	-0.0806004306613257	-0.0692044781576618	-0.0305645008381238	-0.0344643115741945	-0.0921610620515876	0.0908285233645448	-0.0237748640662762	-0.0354298689478244	-0.0292027017959721	-0.0625487872938977	0.000206455625239185	-0.118181164000313	-0.0802997470021227	-0.102218188088211	0.00360688837195553	-0.128002400233899	-0.0329162439447466	-0.0951020744680748	0.0862401418206187	-0.0109082750988117	0.0375338747296894	-0.111951328201107	0.264592821816982	-0.161985243584549	-0.0033965788047066	0.00289121042596755	-0.0299741181969386	0.0999718078777201	-0.225422653377817	0.030787886320364	0.0411108623692863	-0.094259414152343	-0.137254482574506	-0.112331523563134	-0.197010723836674	-0.158723449472881	-0.0363438633692603	-0.0243024599462158	0.0765205333609332	-0.248274972517317	0.00240483697306636	-0.0424797237211859	0.227734485321768	-0.0145278281664731	-0.102483786140002	-0.123535744039715	8.83055090935211e-06	-0.0942724125222022	SS
SS5-11	0.108613069968205	0.208799940225468	-0.0492759539375245	0.00468420154557529	-0.0696161518986353	-0.0657710561820221	0.034776274356913	0.105669832489647	0.160350729212334	0.0343916537845393	-0.0243072062802059	0.00833882007947119	-0.0105272364937521	-0.0047103569553325	-0.0242751175113573	-0.0531759275502809	-0.033312254598517	-0.00106447230784898	0.0194580041498381	0.000628313304608106	0.0197310338735845	-0.000833775055211438	0.0376252629145297	-0.0607646416205206	-0.00713082085443287	0.0028706766247457	-0.0562705812481358	0.0510565707316793	0.0533281625758542	-0.00520339608158592	-0.0991182879681141	0.010408808200916	-0.0253615205316051	-0.00675801358456384	-0.00214669552148559	0.0162617095642521	0.0830163656304221	0.00231536791160878	-0.0257363988251579	0.0521011282625264	0.0159009073817827	-0.0636921009323149	0.0189209570130736	0.0811257883455861	0.123208956277118	0.00817440563481331	0.0146878924025767	-0.0685753827504322	-0.0681065741440474	0.0486657601857726	-0.00992456834219871	-0.0101530338498806	-0.0417769432855593	-0.168281179175215	-0.156370434074012	-0.20626280774425	-0.0722802419472609	-0.144472282871344	0.092585032614099	-0.0335551854250989	0.0789755921844015	-0.00480158503273292	0.103726608396892	-0.0879215572169569	-0.0655265365704893	-0.186922500606009	-0.0245844237548289	-0.0893755116385781	0.0490775107194518	-0.129644364234229	0.0379068057726093	0.0922398439271165	-0.0808971158475855	-0.0790099541497693	-0.0994748262252039	-0.059579381388409	-0.121876087808446	-0.0237222600641171	0.118982060587985	-0.0282365822628284	-0.102294613699547	0.149174260141276	-0.119549501892778	0.0220222742918331	-0.0189125200779981	-0.148315691351658	0.00851842883783887	-0.0264878832542361	-0.12956938162403	-0.10406555555535	-0.0909412946280146	-0.130443669874403	0.0606170305016078	-0.0323388543274163	-0.0409349473234364	0.13177748382957	-0.242747927175138	0.083419097993636	-0.026361200389034	0.104743440253658	-0.187489120034743	-0.0310203231405801	-0.163331840214229	0.0355266226051137	-0.0726207803772366	-0.206052535227061	-0.029806731236667	0.0448079711074137	0.0150825201804099	0.261029288963172	0.243587703418886	0.0910867158475542	-0.195603038842989	-0.0951431450783102	SS
SS5-12	0.0865487678710816	-0.105826854788139	0.00341382300715241	0.0140338087213522	0.0308350805736645	-0.0233856714291067	-0.0508232295318343	-0.123829990800799	0.0772697194204712	-0.0909745261816726	0.145209917285901	-0.266470971215873	-0.0695731314928353	-0.219724407753633	-0.0288432471350399	0.0247866702646537	0.14846750241951	0.00811666617212447	-0.0369718428510618	0.0591234565716841	0.112998970671732	0.0843147862049034	-0.0744055639920461	-0.115668297069444	-0.0924089528931967	-0.036902217107282	0.0305835845800277	-0.0849907679999518	-0.109469625428502	-0.0350037883362735	0.0234134930968724	-0.0240674052101886	-0.0163423057306166	0.0844931578599548	0.129164051228337	-0.00577693488752555	-0.0869010548912844	0.0182260819687074	-0.0623719540613802	-0.0129593497273821	-0.0224563135046342	-0.0306339769917342	-0.0283413393123422	-0.0728443786951641	-0.0543353111214848	-0.00938498656834587	-0.00471091691642777	-0.0236343220427685	-0.0658870516894284	0.00554049947564573	0.0176645228265423	-0.0311321722164746	-0.111761124139521	-0.0496126391161128	0.0167239940057534	0.0105536057384504	0.00241042115243909	-0.0973374466118433	0.0516161418689605	-0.13697670043406	-0.0333014224640069	0.0539795614155704	-0.0993442054379465	-0.0286891733875483	-0.0612316744822159	-0.0666213939495585	-0.00363704188897567	0.104392621280251	0.0944595280105536	0.0899073153128993	0.0137722582310564	0.033656857359826	-0.0217661925996983	0.00409620276790322	-0.0668563484641015	-0.0943855036034409	-0.124515177675671	-0.0853490839078988	0.0389942133673544	0.0895118680650689	-0.0297838347869169	0.00237437203477166	0.014881953997992	-0.0410645053581259	-0.00883189632819102	-0.0206870377567146	0.169056337499071	-0.0191808909801053	-0.308946199713717	0.165459134234716	0.0794053783170408	0.0145572983062844	0.0187933014281159	-0.134624231249139	0.174636720716555	-0.0208185161718645	-0.0151770563901798	0.0370844193829072	0.131851040623344	-0.0338890302218022	-0.0466352488653702	0.0500081533827389	-0.169703516665793	-0.0165491326347834	0.162242126704461	0.144339196437532	-0.155250860843926	0.210329320631688	-0.235517947009153	-0.135767739045377	-0.126955145371612	-0.0145244325939386	-0.160344938181894	-0.0938974713075955	SS
SS5-13B	0.0950217432000659	0.174439642785981	-0.0363184815361774	0.000281736515619961	-0.0570560340024031	-0.0596625103502041	0.00409702602595039	0.0647160438910072	0.0691954816574048	-0.0494325661266852	0.0220588000536306	-0.00190620316293321	0.0432649797497506	-0.0259782509012668	0.0282278257474681	-0.0110353045530449	-0.0138283147485738	-0.0430217120821201	-0.0150642969557358	-0.0208690668015585	0.0395289525650571	0.0341130001429683	0.0679956527311175	0.0473657613672626	0.010700072684187	-0.123184010033519	0.0966597171416021	0.0992512083331023	-0.0933288557393733	0.0643463237298554	0.0497110986319018	0.0487632225387027	0.00534414462881794	0.0655767802162389	0.0861370357119149	-0.0102943498311251	-0.0102785494447349	0.0208585565840394	-0.0117235570755994	-0.0517129196602803	-0.0349315056554531	0.0258035670405332	-0.0134997605228626	-0.060076777243189	-0.0863579283611081	0.0861083939048125	0.000933039240020983	0.08276021444743	0.0533712547163372	-0.0028247931530217	0.0657872395761528	0.0434964527638345	0.040505687672154	0.250010091244611	0.0297166476676864	0.126392405317526	0.0691498992870389	0.0375516950375948	0.025461260975221	-0.0560351808846316	0.0369826740614172	0.00901733199211635	-0.0287189795004377	-0.0051257244330362	0.00294701790740343	0.00328290552380905	0.0256524392646692	-0.0390940914067721	0.0287903150221103	0.0792622407562317	-0.0207365073565308	0.114296225452707	0.0950410919121699	0.10798238271401	-0.00970174526259486	-0.0869638275022861	0.0162309781947607	-0.031970010837779	-0.115809966240897	0.0853216835503813	-0.0816807663988479	-0.181822045459628	0.0280429292186322	0.116129760935747	-0.190314257691349	-0.0456415519334604	-0.141495557426141	0.0459466164232039	-0.157920883972706	0.0691250825837354	0.197868323755064	-0.0576824768740503	0.119347811183054	-0.0586131347575158	-0.0525490409459715	-0.0610315113596033	-0.211857470877224	0.0663644007187229	-0.0126564319096617	0.191965906007767	-0.0133610544075732	0.226938244112882	0.0603531017141087	-0.114209801668665	-0.102666408755008	-0.167591145292143	-0.207198609155845	-0.0507905661122269	0.35131427743639	-0.0364928130021523	-0.142527790237541	0.213888293735322	0.0712829622121783	-0.0944976784021633	SS
