Quant_Varia	contig	start.bin	end.bin	Pst_Values
Contig30458_10000_20000	Contig30458	10000	20000	0.380470658542324
Contig3046_0_10000	Contig3046	0	10000	0.0994728353058687
Contig30463_20000_30000	Contig30463	20000	30000	0.0280706397625501
Contig30472_0_9078	Contig30472	0	9078	0.403720197821162
Contig30473_0_10000	Contig30473	0	10000	0.262554503351702
Contig30475_0_1258	Contig30475	0	1258	0.590713246541554
Contig30481_0_10000	Contig30481	0	10000	0.567167310583811
Contig30481_10000_12595	Contig30481	10000	12595	0.251934404825434
Contig30482_0_5926	Contig30482	0	5926	0.0139310906567217
Contig304830_0_3178	Contig304830	0	3178	0.0909090909090908
Contig30486_0_10000	Contig30486	0	10000	0.473153953456756
Contig30499_0_10000	Contig30499	0	10000	0.345110033000324
Contig3050_0_7656	Contig3050	0	7656	0.282606149488642
Contig30505_0_2226	Contig30505	0	2226	0.780921568615281
Contig305095_0_1196	Contig305095	0	1196	0.196450711521394
Contig30516_0_10000	Contig30516	0	10000	0.557852667172242
Contig30516_10000_20000	Contig30516	10000	20000	0.536740570370034
Contig30518_0_1486	Contig30518	0	1486	0.452038347146371
Contig30521_0_9077	Contig30521	0	9077	1.43096557091098e-05
Contig30522_0_10000	Contig30522	0	10000	0.376855303401338
Contig30522_10000_17074	Contig30522	10000	17074	0.0763491247421302
Contig30523_0_10000	Contig30523	0	10000	0.650138752035062
Contig30535_0_8693	Contig30535	0	8693	0.0277911211929972
Contig30536_0_5397	Contig30536	0	5397	0.567294285991524
Contig30555_10000_20000	Contig30555	10000	20000	0.185154983452079
Contig30555_30000_40000	Contig30555	30000	40000	0.0944324948194168
Contig30561_40000_44884	Contig30561	40000	44884	0.634459030163183
Contig30563_0_10000	Contig30563	0	10000	0.0015197465937375
Contig30566_0_10000	Contig30566	0	10000	0.465924580671623
Contig30566_10000_11651	Contig30566	10000	11651	0.559364453163281
Contig30567_10000_20000	Contig30567	10000	20000	0.458602770963252
Contig30567_20000_23974	Contig30567	20000	23974	0.00531776163509442
Contig30568_0_5521	Contig30568	0	5521	0.0526785797961302
Contig30572_0_10000	Contig30572	0	10000	0.042101350972697
Contig30572_10000_20000	Contig30572	10000	20000	0.0436943633282525
Contig30577_0_10000	Contig30577	0	10000	0.378044583579053
Contig30577_10000_20000	Contig30577	10000	20000	0.012640361044076
Contig30578_0_1447	Contig30578	0	1447	0.417903454646162
Contig30581_0_10000	Contig30581	0	10000	0.482722040704839
Contig30596_10000_19944	Contig30596	10000	19944	0.744738645252523
Contig30598_10000_14822	Contig30598	10000	14822	0.238982460788983
Contig30601_20000_30000	Contig30601	20000	30000	0.219655828977664
Contig30602_10000_20000	Contig30602	10000	20000	0.664634125696374
Contig30604_0_10000	Contig30604	0	10000	0.131746719331512
Contig30604_10000_20000	Contig30604	10000	20000	0.580151072613697
Contig30604_20000_30000	Contig30604	20000	30000	0.0342559270229425
Contig30605_0_10000	Contig30605	0	10000	0.188198625209475
Contig30613_10000_20000	Contig30613	10000	20000	0.495240590717345
Contig30618_0_10000	Contig30618	0	10000	0.336235682785655
Contig3062_0_9950	Contig3062	0	9950	0.0958199394649909
Contig30621_20000_28427	Contig30621	20000	28427	0.134755510326076
Contig30624_0_10000	Contig30624	0	10000	0.738597184810014
Contig30624_20000_30000	Contig30624	20000	30000	0.00363777876105765
Contig306240_0_1419	Contig306240	0	1419	0.479076021592662
Contig30626_0_10000	Contig30626	0	10000	0.418524628559416
Contig3063_0_10000	Contig3063	0	10000	0.797170950232758
Contig3063_10000_15566	Contig3063	10000	15566	0.810256062340168
Contig30636_50000_59117	Contig30636	50000	59117	0.0388277280031083
Contig30637_0_10000	Contig30637	0	10000	0.178911755004841
Contig30637_10000_16336	Contig30637	10000	16336	0.0012368948051987
Contig3064_10000_18157	Contig3064	10000	18157	0.333333333333333
Contig30643_0_10000	Contig30643	0	10000	0.732029134045175
Contig30643_10000_20000	Contig30643	10000	20000	0.377020733107762
Contig30643_20000_30000	Contig30643	20000	30000	1
Contig30647_0_10000	Contig30647	0	10000	0.201594695757245
Contig30647_10000_20000	Contig30647	10000	20000	0.0887049619530958
Contig30648_0_10000	Contig30648	0	10000	0.626666816164093
Contig30654_0_10000	Contig30654	0	10000	0.327814569536424
Contig30655_0_1670	Contig30655	0	1670	0.527189784481837
Contig30658_0_10000	Contig30658	0	10000	0.700151049448145
Contig30665_0_3560	Contig30665	0	3560	0.000690317715026962
Contig30675_0_2495	Contig30675	0	2495	0.152652303467514
Contig30696_0_10000	Contig30696	0	10000	0.375891078942994
Contig30696_10000_20000	Contig30696	10000	20000	0.0144270102236446
Contig30699_0_10000	Contig30699	0	10000	0.274084689349113
Contig30699_10000_15525	Contig30699	10000	15525	0.847214229872531
Contig30702_0_10000	Contig30702	0	10000	0.276906595993834
Contig30703_20000_26451	Contig30703	20000	26451	0.30895379094123
Contig30704_0_7304	Contig30704	0	7304	0.0544343514621656
Contig30709_20000_30000	Contig30709	20000	30000	0.822635970150065
Contig30709_30000_34114	Contig30709	30000	34114	0.00360391629318175
Contig30711_0_10000	Contig30711	0	10000	0.0108238395658533
Contig30712_0_9612	Contig30712	0	9612	0.0431149168397735
Contig30715_0_10000	Contig30715	0	10000	0.390829893657478
Contig30716_0_3026	Contig30716	0	3026	0.000447886567469783
Contig30717_0_5989	Contig30717	0	5989	0.23190279528244
Contig30720_0_10000	Contig30720	0	10000	0.267769281756713
Contig30720_30000_40000	Contig30720	30000	40000	0.00704656138927698
Contig30722_0_10000	Contig30722	0	10000	0.244564651515887
Contig30722_10000_20000	Contig30722	10000	20000	0.142414162762648
Contig30723_0_7017	Contig30723	0	7017	0.703548380294164
Contig30726_10000_20000	Contig30726	10000	20000	0.481515631257265
Contig3074_0_10000	Contig3074	0	10000	0.489747772179363
Contig3074_10000_20000	Contig3074	10000	20000	0.0821321585111431
Contig30748_10000_20000	Contig30748	10000	20000	0.022118159840658
Contig30748_20000_23516	Contig30748	20000	23516	0.366663106226594
Contig30749_0_8832	Contig30749	0	8832	0.0393515179323864
Contig3075_0_10000	Contig3075	0	10000	0.513602112305766
Contig30756_0_5442	Contig30756	0	5442	0.449916605424089
Contig3076_10000_14900	Contig3076	10000	14900	0.516407733427438
Contig30760_0_10000	Contig30760	0	10000	0.0463749030460887
Contig30760_10000_20000	Contig30760	10000	20000	0.781458253107613
Contig30760_20000_23446	Contig30760	20000	23446	3.69051109802767e-05
Contig30761_10000_20000	Contig30761	10000	20000	0.0155738228455326
Contig307613_0_1874	Contig307613	0	1874	0.100488497504125
Contig30763_0_1035	Contig30763	0	1035	0.319241749515188
Contig30766_0_10000	Contig30766	0	10000	0.853007027331327
Contig30769_0_4657	Contig30769	0	4657	0.166978098836197
Contig30770_0_3116	Contig30770	0	3116	0.00761391418689045
Contig30773_0_10000	Contig30773	0	10000	0.33773799374285
Contig30778_0_10000	Contig30778	0	10000	0.0547609391913706
Contig30778_10000_20000	Contig30778	10000	20000	0.151980936444229
Contig30784_0_10000	Contig30784	0	10000	0.253430337085743
Contig3079_0_4102	Contig3079	0	4102	0.0342740916469456
Contig30798_0_10000	Contig30798	0	10000	0.0471648784370621
Contig30798_10000_20000	Contig30798	10000	20000	0.000121990973130802
Contig30799_30000_40000	Contig30799	30000	40000	0.481064493962498
Contig308_10000_20000	Contig308	10000	20000	0.514669820687477
Contig30801_0_10000	Contig30801	0	10000	0.0642701738469363
Contig30801_10000_20000	Contig30801	10000	20000	0.298173273717922
Contig30801_20000_30000	Contig30801	20000	30000	0.123849269100706
Contig30802_0_10000	Contig30802	0	10000	0.393573080002016
Contig308149_0_5046	Contig308149	0	5046	0.0279988369162264
Contig3082_0_10000	Contig3082	0	10000	0.183766275600703
Contig30840_0_10000	Contig30840	0	10000	0.354008565756668
Contig30840_10000_19899	Contig30840	10000	19899	0.0282852656308977
Contig308457_0_1774	Contig308457	0	1774	0.0145215689607105
Contig30847_0_10000	Contig30847	0	10000	0.387198845288078
Contig30847_10000_20000	Contig30847	10000	20000	0.472002216279851
Contig3085_0_10000	Contig3085	0	10000	0.832865230094998
Contig30851_0_4665	Contig30851	0	4665	0.142194886947128
Contig30855_0_9100	Contig30855	0	9100	0.179818772113135
Contig3086_0_10000	Contig3086	0	10000	0.719802147717564
Contig30860_10000_20000	Contig30860	10000	20000	0.401942527836937
Contig30863_0_10000	Contig30863	0	10000	0.000581346101382715
Contig30879_20000_30000	Contig30879	20000	30000	0.881549472303983
Contig30879_30000_40000	Contig30879	30000	40000	0.333333333333333
Contig30880_0_10000	Contig30880	0	10000	0.850065006398004
Contig30880_10000_20000	Contig30880	10000	20000	0.349322451441478
Contig30880_20000_23082	Contig30880	20000	23082	0.285068161313885
Contig30881_0_10000	Contig30881	0	10000	0.668005727369737
Contig30882_0_8201	Contig30882	0	8201	0.485845557026034
Contig30886_10000_14862	Contig30886	10000	14862	0.459177716258364
Contig30887_0_10000	Contig30887	0	10000	0.335188853823666
Contig30887_10000_20000	Contig30887	10000	20000	0.0618410208869659
Contig30888_0_3708	Contig30888	0	3708	0.196579064310161
Contig3089_0_10000	Contig3089	0	10000	0.519457628496572
Contig308978_0_1151	Contig308978	0	1151	0.548973341875581
Contig30901_0_3810	Contig30901	0	3810	0.361538950439688
Contig30911_0_10000	Contig30911	0	10000	0.676509638623114
Contig30911_10000_20000	Contig30911	10000	20000	0.367670065629067
Contig30911_20000_30000	Contig30911	20000	30000	0.442241031999111
Contig30912_0_10000	Contig30912	0	10000	0.225328752367725
Contig30914_0_10000	Contig30914	0	10000	0.683667466697065
Contig30916_0_10000	Contig30916	0	10000	0.326897372723137
Contig30916_10000_15317	Contig30916	10000	15317	0.104850208958053
Contig30917_0_6770	Contig30917	0	6770	0.753125706274761
Contig3092_0_10000	Contig3092	0	10000	0.133952668890121
Contig30923_10000_20000	Contig30923	10000	20000	0.267142358025522
Contig30925_10000_12438	Contig30925	10000	12438	0.135006119596983
Contig30930_0_10000	Contig30930	0	10000	0.338156239430984
Contig30934_20000_30000	Contig30934	20000	30000	0.0225279187609893
Contig30936_0_8310	Contig30936	0	8310	0.114571475470202
Contig30941_0_10000	Contig30941	0	10000	0.739739986303118
Contig30942_0_10000	Contig30942	0	10000	0.24016616809943
Contig30945_0_1873	Contig30945	0	1873	0.666879524948818
Contig30946_10000_20000	Contig30946	10000	20000	0.470451556827136
Contig30946_20000_30000	Contig30946	20000	30000	0.0969767499680195
Contig30946_30000_35669	Contig30946	30000	35669	0.266895810977767
Contig30947_0_10000	Contig30947	0	10000	0.578246869669867
Contig30947_10000_18690	Contig30947	10000	18690	0.00144766825453046
Contig3095_0_10000	Contig3095	0	10000	0.570481802973218
Contig30952_0_7128	Contig30952	0	7128	0.574731841418754
Contig30956_0_10000	Contig30956	0	10000	0.0552788996028141
Contig30959_0_9227	Contig30959	0	9227	0.054201725788837
Contig30960_0_7676	Contig30960	0	7676	0.120334367797495
Contig30962_0_3619	Contig30962	0	3619	0.0959748663197903
Contig30968_10000_20000	Contig30968	10000	20000	0.485307931730435
Contig30968_20000_30000	Contig30968	20000	30000	0.0974141600656863
Contig3097_0_9730	Contig3097	0	9730	0.325584121004209
Contig30970_0_10000	Contig30970	0	10000	0.450837724340866
Contig30970_10000_20000	Contig30970	10000	20000	0.731711739729995
Contig30971_0_10000	Contig30971	0	10000	0.00538950662965202
Contig30972_0_2707	Contig30972	0	2707	0.0368541766686956
Contig30973_0_4249	Contig30973	0	4249	0.0897033157817521
Contig309737_0_8548	Contig309737	0	8548	0.169490041844356
Contig30975_0_10000	Contig30975	0	10000	0.0497255710627149
Contig30975_10000_20000	Contig30975	10000	20000	0.118811736829919
Contig30975_30000_40000	Contig30975	30000	40000	0.579512334713035
Contig30980_0_10000	Contig30980	0	10000	0.0226159436631198
Contig30980_10000_20000	Contig30980	10000	20000	0.0347636198256704
Contig30983_0_10000	Contig30983	0	10000	0.000155975606873198
Contig30983_10000_20000	Contig30983	10000	20000	0.225796861420585
Contig30983_20000_27318	Contig30983	20000	27318	0.0141700279825867
Contig30989_0_6790	Contig30989	0	6790	0.100510687631366
Contig30990_0_3754	Contig30990	0	3754	0.115028369195234
Contig30991_0_10000	Contig30991	0	10000	0.692302843586721
Contig30991_30000_40000	Contig30991	30000	40000	0.460046635006976
Contig30996_0_10000	Contig30996	0	10000	0.895778497079235
Contig31_0_10000	Contig31	0	10000	0.00577876579157823
Contig310_0_10000	Contig310	0	10000	0.672388318018157
Contig310_20000_28444	Contig310	20000	28444	0.559400808967179
Contig31000_20000_30000	Contig31000	20000	30000	0.0628965116536756
Contig31000_30000_33897	Contig31000	30000	33897	0.0122247075070554
Contig31006_0_10000	Contig31006	0	10000	0.000528777398105468
Contig3101_10000_20000	Contig3101	10000	20000	0.0289505155677335
Contig31011_10000_20000	Contig31011	10000	20000	0.000981140809837603
Contig31012_0_1721	Contig31012	0	1721	0.0389730828380874
Contig31013_0_1340	Contig31013	0	1340	0.0186876914209886
Contig31018_0_10000	Contig31018	0	10000	0.165783177602521
Contig31018_10000_20000	Contig31018	10000	20000	0.0276835798323934
Contig31018_20000_30000	Contig31018	20000	30000	0.049246271523585
Contig31018_30000_40000	Contig31018	30000	40000	0.557547385196837
Contig31019_0_10000	Contig31019	0	10000	0.0958416312150756
Contig31019_10000_20000	Contig31019	10000	20000	0.264180294590324
Contig31019_20000_25073	Contig31019	20000	25073	0.692226670130319
Contig3102_0_10000	Contig3102	0	10000	0.1508902537789
Contig31020_20000_30000	Contig31020	20000	30000	0.076271186440678
Contig31020_30000_40000	Contig31020	30000	40000	0.0862061303727518
Contig31021_0_10000	Contig31021	0	10000	0.0331013457037871
Contig31021_10000_16592	Contig31021	10000	16592	0.00495631489538388
Contig31022_0_10000	Contig31022	0	10000	0.00497354383716499
Contig31022_10000_20000	Contig31022	10000	20000	0.0273257874894384
Contig31022_20000_21597	Contig31022	20000	21597	0.0217682160948756
Contig3103_0_10000	Contig3103	0	10000	0.196009110754581
Contig310303_0_5689	Contig310303	0	5689	0.281511150016646
Contig31039_0_10000	Contig31039	0	10000	0.60635471298101
Contig31039_20000_30000	Contig31039	20000	30000	0.0119446194549506
Contig3105_10000_20000	Contig3105	10000	20000	0.117598518177971
Contig31053_0_10000	Contig31053	0	10000	0.498898462290741
Contig31053_10000_20000	Contig31053	10000	20000	0.581957848140732
Contig31054_0_3175	Contig31054	0	3175	0.10956077176189
Contig31058_20000_30000	Contig31058	20000	30000	0.415542305097096
Contig3107_0_5778	Contig3107	0	5778	0.513947736857067
Contig3108_0_9193	Contig3108	0	9193	0.170637679327561
Contig31093_0_9713	Contig31093	0	9713	0.00223078034345844
Contig31095_0_7550	Contig31095	0	7550	0.00602794638174243
Contig31097_0_5486	Contig31097	0	5486	0.604359052057278
Contig31099_0_10000	Contig31099	0	10000	0.611872904960294
Contig31099_10000_18440	Contig31099	10000	18440	0.471888054165027
Contig311_20000_23361	Contig311	20000	23361	0.309594110889308
Contig31100_0_10000	Contig31100	0	10000	0.0102068992258981
Contig31102_10000_20000	Contig31102	10000	20000	0.400897617559109
Contig3111_0_10000	Contig3111	0	10000	0.0163533682496186
Contig31114_0_10000	Contig31114	0	10000	0.765572519978003
Contig31117_0_10000	Contig31117	0	10000	0.0393115876482664
Contig31117_10000_20000	Contig31117	10000	20000	0.280022565005292
Contig31118_10000_20000	Contig31118	10000	20000	0.13460055220855
Contig3112_20000_30000	Contig3112	20000	30000	0.065936898351276
Contig31124_0_8878	Contig31124	0	8878	0.171271588490373
Contig31137_0_8268	Contig31137	0	8268	0.000542069760763397
Contig31138_0_10000	Contig31138	0	10000	0.532076443140514
Contig31142_0_10000	Contig31142	0	10000	0.0934354315046175
Contig31142_10000_20000	Contig31142	10000	20000	0.00417653437158559
Contig31142_20000_30000	Contig31142	20000	30000	0.10587302221864
Contig31143_0_10000	Contig31143	0	10000	0.0636295171483262
Contig31148_0_10000	Contig31148	0	10000	0.3259963191133
Contig31149_0_10000	Contig31149	0	10000	0.600582583514574
Contig3115_0_10000	Contig3115	0	10000	0.308779510672554
Contig31152_0_3482	Contig31152	0	3482	0.222292447455015
Contig31158_0_6774	Contig31158	0	6774	0.186869479832983
Contig31159_0_10000	Contig31159	0	10000	0.505500881062676
Contig3116_0_10000	Contig3116	0	10000	0.0463210683929391
Contig31160_0_3569	Contig31160	0	3569	0.0170490132679431
Contig31169_0_10000	Contig31169	0	10000	0.152703206578775
Contig31171_0_10000	Contig31171	0	10000	0.33030190296064
Contig31171_10000_20000	Contig31171	10000	20000	0.747529386354386
Contig31171_20000_30000	Contig31171	20000	30000	0.496640736585701
Contig31171_30000_40000	Contig31171	30000	40000	0.282802379580871
Contig31171_60000_70000	Contig31171	60000	70000	0.327545418089905
Contig31171_70000_77678	Contig31171	70000	77678	0.0554875298745288
Contig31175_10000_20000	Contig31175	10000	20000	0.553667737659421
Contig3118_20000_24561	Contig3118	20000	24561	0.378122575752611
Contig31194_0_10000	Contig31194	0	10000	0.0699053438367297
Contig31196_10000_20000	Contig31196	10000	20000	0.423510408383309
Contig31197_0_7474	Contig31197	0	7474	0.190844304540671
Contig31208_0_7353	Contig31208	0	7353	0.389044224719782
Contig3121_0_10000	Contig3121	0	10000	0.447631183115376
Contig31211_0_10000	Contig31211	0	10000	0.546494175988569
Contig31211_10000_13302	Contig31211	10000	13302	0.0204345118316694
Contig31212_10000_12196	Contig31212	10000	12196	0.505785595200466
Contig31214_0_10000	Contig31214	0	10000	0.334236798991751
Contig31217_0_6502	Contig31217	0	6502	0.390945786992776
Contig312183_0_1745	Contig312183	0	1745	0.288450399203566
Contig31219_0_9969	Contig31219	0	9969	5.30786777988033e-05
Contig31232_10000_20000	Contig31232	10000	20000	0.178319058010796
Contig3124_10000_20000	Contig3124	10000	20000	0.0142892869208263
Contig31246_0_10000	Contig31246	0	10000	0.715224340704752
Contig31247_0_1584	Contig31247	0	1584	0.0743579260959314
Contig31252_20000_21633	Contig31252	20000	21633	0.118300170882848
Contig31253_0_6060	Contig31253	0	6060	0.163342656632186
Contig31259_0_10000	Contig31259	0	10000	0.528426499474272
Contig31260_10000_14408	Contig31260	10000	14408	0.0393923121537616
Contig31264_10000_20000	Contig31264	10000	20000	0.4294026752759
Contig31264_20000_24503	Contig31264	20000	24503	0.499551029507666
Contig31269_0_6790	Contig31269	0	6790	0.435839060108983
Contig31270_0_8689	Contig31270	0	8689	0.366169423531882
Contig3128_0_10000	Contig3128	0	10000	0.598784865155572
Contig31291_0_10000	Contig31291	0	10000	0.522569314945221
Contig31293_0_10000	Contig31293	0	10000	0.599639030424831
Contig31293_20000_29951	Contig31293	20000	29951	0.676910583435291
Contig312979_0_3158	Contig312979	0	3158	0.223865429821252
Contig31300_10000_20000	Contig31300	10000	20000	0.1340585888906
Contig31306_20000_30000	Contig31306	20000	30000	0.707324008682061
Contig31307_10000_20000	Contig31307	10000	20000	0.530860266222611
Contig31308_0_10000	Contig31308	0	10000	0.335343982545351
Contig31309_0_10000	Contig31309	0	10000	0.0796091828631391
Contig31309_20000_28143	Contig31309	20000	28143	0.00589195569595667
Contig31322_0_10000	Contig31322	0	10000	0.199057308768524
Contig31322_10000_16231	Contig31322	10000	16231	0.217851175010331
Contig31325_0_10000	Contig31325	0	10000	0.313026146181458
Contig31326_0_10000	Contig31326	0	10000	0.202497632057105
Contig31326_10000_12391	Contig31326	10000	12391	0.263686460462727
Contig31332_10000_18641	Contig31332	10000	18641	0.17763487206821
Contig31333_0_4527	Contig31333	0	4527	0.0605456918513613
Contig31334_0_10000	Contig31334	0	10000	0.457076417749344
Contig31334_10000_16366	Contig31334	10000	16366	0.424358559983355
Contig31335_0_2403	Contig31335	0	2403	0.617538670572315
Contig31346_0_10000	Contig31346	0	10000	0.388364707744195
Contig31349_0_10000	Contig31349	0	10000	0.217807545794884
Contig31350_10000_14137	Contig31350	10000	14137	0.617436930561999
Contig31352_0_3367	Contig31352	0	3367	0.213391128052652
Contig31353_0_10000	Contig31353	0	10000	0.673140602430401
Contig31353_10000_20000	Contig31353	10000	20000	0.758378123656285
Contig31354_0_10000	Contig31354	0	10000	0.199409490662887
Contig31354_10000_20000	Contig31354	10000	20000	0.00309668785368438
Contig31360_10000_20000	Contig31360	10000	20000	0.0742376073974677
Contig31360_20000_30000	Contig31360	20000	30000	0.0231345224623662
Contig3138_0_10000	Contig3138	0	10000	0.122930148748297
Contig31392_40000_50000	Contig31392	40000	50000	0.322012979713472
Contig31394_20000_30000	Contig31394	20000	30000	0.265520575208971
Contig31394_30000_40000	Contig31394	30000	40000	0.760146883584677
Contig31398_10000_20000	Contig31398	10000	20000	6.13276519092498e-05
Contig314_0_10000	Contig314	0	10000	0.0287121978798207
Contig314_10000_20000	Contig314	10000	20000	2.11768086710267e-07
Contig314_20000_30000	Contig314	20000	30000	0.265319008007898
Contig3140_10000_11405	Contig3140	10000	11405	0.0277824875287791
Contig31414_0_10000	Contig31414	0	10000	0.400485771403212
Contig31417_0_6046	Contig31417	0	6046	0.261971706978081
Contig31421_0_3738	Contig31421	0	3738	0.424807006777794
Contig3143_10000_20000	Contig3143	10000	20000	0.603703274241803
Contig3143_20000_28733	Contig3143	20000	28733	0.445284164621972
Contig31431_0_10000	Contig31431	0	10000	0.571655240065046
Contig31433_0_10000	Contig31433	0	10000	0.0248525095443477
Contig31435_10000_20000	Contig31435	10000	20000	0.0043281319989662
Contig31439_0_10000	Contig31439	0	10000	0.0297293175516092
Contig31439_10000_10231	Contig31439	10000	10231	0.752864994897191
Contig31441_0_1683	Contig31441	0	1683	0.221475259239303
Contig31448_0_7655	Contig31448	0	7655	0.841848457319117
Contig31449_0_9227	Contig31449	0	9227	0.792772978223519
Contig31452_0_9736	Contig31452	0	9736	0.434080779709413
Contig31454_0_10000	Contig31454	0	10000	0.483951972535159
Contig31462_0_10000	Contig31462	0	10000	0.741993313733369
Contig31462_10000_20000	Contig31462	10000	20000	0.00067888662593346
Contig31473_10000_20000	Contig31473	10000	20000	0.506448177685673
Contig31476_20000_24903	Contig31476	20000	24903	0.438200451567289
Contig31478_0_10000	Contig31478	0	10000	0.00537863745112594
Contig31478_10000_20000	Contig31478	10000	20000	0.0860167632851744
Contig31485_10000_20000	Contig31485	10000	20000	0.413515946847407
Contig31485_20000_28185	Contig31485	20000	28185	0.816502692367721
Contig3149_0_10000	Contig3149	0	10000	0.642814902709047
Contig31491_0_10000	Contig31491	0	10000	0.225552164631646
Contig31492_0_10000	Contig31492	0	10000	0.358628101660375
Contig31492_10000_19910	Contig31492	10000	19910	0.20596008290343
Contig31493_0_4201	Contig31493	0	4201	0.0676202460570094
Contig31495_0_10000	Contig31495	0	10000	0.722520759494241
Contig31495_20000_30000	Contig31495	20000	30000	0.00146297046170795
Contig31495_30000_40000	Contig31495	30000	40000	0.13114009641507
Contig31498_0_10000	Contig31498	0	10000	0.393049662551946
Contig31499_0_2234	Contig31499	0	2234	0.585081106465226
Contig315_0_10000	Contig315	0	10000	0.153911283341236
Contig31504_0_6874	Contig31504	0	6874	0.137210459615701
Contig31507_10000_20000	Contig31507	10000	20000	0.00304025604940709
Contig31507_20000_30000	Contig31507	20000	30000	0.342509681682227
Contig31515_0_10000	Contig31515	0	10000	0.0494472463453138
Contig31515_10000_20000	Contig31515	10000	20000	0.015880003464903
Contig31515_20000_25724	Contig31515	20000	25724	0.594086318704045
Contig31516_0_10000	Contig31516	0	10000	0.19357625223456
Contig3152_0_9883	Contig3152	0	9883	0.723453235362718
Contig31522_0_10000	Contig31522	0	10000	0.181509326507498
Contig31522_10000_20000	Contig31522	10000	20000	0.720478965964936
Contig31522_20000_26684	Contig31522	20000	26684	0.00691753783990396
Contig31526_10000_20000	Contig31526	10000	20000	0.00240212972394832
Contig31528_0_5405	Contig31528	0	5405	0.172059263253512
Contig3153_0_9549	Contig3153	0	9549	0.268953608914147
Contig31533_0_3600	Contig31533	0	3600	0.0868302576208897
Contig31546_0_10000	Contig31546	0	10000	0.417540767550543
Contig31547_0_10000	Contig31547	0	10000	0.619527983745596
Contig31548_0_10000	Contig31548	0	10000	0.797552541804816
Contig31548_20000_30000	Contig31548	20000	30000	0.0173148296119988
Contig31548_30000_40000	Contig31548	30000	40000	0.0990971552106385
Contig31548_40000_43073	Contig31548	40000	43073	0.0338869842612168
Contig3155_0_10000	Contig3155	0	10000	0.0957252830108533
Contig31552_0_10000	Contig31552	0	10000	0.000464367914660858
Contig31552_20000_30000	Contig31552	20000	30000	0.285516046275539
Contig31552_30000_40000	Contig31552	30000	40000	0.00700437383912546
Contig31552_40000_50000	Contig31552	40000	50000	0.364599302987767
Contig31559_0_10000	Contig31559	0	10000	0.113472992128404
Contig31571_0_9996	Contig31571	0	9996	0.180147013694053
Contig31575_0_10000	Contig31575	0	10000	0.111000554882877
Contig31577_0_10000	Contig31577	0	10000	0.557343945425343
Contig31577_10000_20000	Contig31577	10000	20000	0.560812444443024
Contig315805_0_4963	Contig315805	0	4963	0.0221070224072537
Contig31581_0_8525	Contig31581	0	8525	0.0775014824857695
Contig31584_0_10000	Contig31584	0	10000	0.145061579377514
Contig31586_0_10000	Contig31586	0	10000	0.0300164087622608
Contig31586_10000_20000	Contig31586	10000	20000	0.498229691768392
Contig31586_20000_30000	Contig31586	20000	30000	0.503864255373207
Contig31587_0_10000	Contig31587	0	10000	0.149585393588665
Contig31587_10000_17313	Contig31587	10000	17313	0.234224249243074
Contig31590_0_8974	Contig31590	0	8974	0.424639366997468
Contig31591_0_10000	Contig31591	0	10000	0.425528606379211
Contig316_20000_30000	Contig316	20000	30000	0.468332029244053
Contig31605_0_10000	Contig31605	0	10000	0.743761819434811
Contig31605_10000_20000	Contig31605	10000	20000	0.236510234576705
Contig31606_0_5875	Contig31606	0	5875	0.765125762503128
Contig31608_20000_30000	Contig31608	20000	30000	0.139880201942096
Contig31621_10000_20000	Contig31621	10000	20000	0.454365345553444
Contig31621_20000_24971	Contig31621	20000	24971	0.426148043262055
Contig31627_0_10000	Contig31627	0	10000	3.89571981512122e-05
Contig31628_0_10000	Contig31628	0	10000	0.00124664344243595
Contig31628_10000_20000	Contig31628	10000	20000	0.473572959100448
Contig316343_0_7045	Contig316343	0	7045	0.569237303902254
Contig31636_10000_20000	Contig31636	10000	20000	0.276879394867017
Contig31652_0_5575	Contig31652	0	5575	0.747878936874139
Contig31659_10000_20000	Contig31659	10000	20000	0.0572477109153573
Contig3166_0_10000	Contig3166	0	10000	0.152245832734193
Contig31667_0_10000	Contig31667	0	10000	0.284297870643176
Contig31667_10000_19896	Contig31667	10000	19896	0.231785339874999
Contig31670_0_10000	Contig31670	0	10000	0.0478187645758266
Contig31681_0_10000	Contig31681	0	10000	0.19246497883501
Contig31681_20000_30000	Contig31681	20000	30000	0.251795361184284
Contig31681_30000_40000	Contig31681	30000	40000	5.39628428499375e-06
Contig31682_0_7893	Contig31682	0	7893	0.000726535102228932
Contig31685_40000_49159	Contig31685	40000	49159	0.0598567993764509
Contig3169_20000_22808	Contig3169	20000	22808	0.0145952796277938
Contig31695_10000_18123	Contig31695	10000	18123	0.00246803835536814
Contig31699_10000_20000	Contig31699	10000	20000	0.194206644290665
Contig31699_30000_39355	Contig31699	30000	39355	0.275848482756017
Contig317_0_10000	Contig317	0	10000	0.503642906184897
Contig317_20000_30000	Contig317	20000	30000	0.0771036561983134
Contig317_30000_34625	Contig317	30000	34625	0.0725758339570908
Contig3170_0_10000	Contig3170	0	10000	0.114267535855737
Contig31704_0_1117	Contig31704	0	1117	0.0801335952553512
Contig31705_0_6003	Contig31705	0	6003	0.314283543720507
Contig31708_0_2232	Contig31708	0	2232	0.531843334406511
Contig31713_0_10000	Contig31713	0	10000	0.000442791331231198
Contig31713_10000_13095	Contig31713	10000	13095	0.600791408676715
Contig31714_0_10000	Contig31714	0	10000	0.0295915833526283
