Quant_Varia	contig	start.bin	end.bin	Pst_Values
Contig41658_5000_6000	Contig41658	5000	6000	0.0555282961719623
Contig41662_10000_11000	Contig41662	10000	11000	0.264473928176141
Contig41665_4000_5000	Contig41665	4000	5000	0.421861539630088
Contig41665_5000_5993	Contig41665	5000	5993	0.000472498377429169
Contig41684_10000_11000	Contig41684	10000	11000	0.932702858058524
Contig41684_9000_10000	Contig41684	9000	10000	0.38006784110713
Contig41685_6000_7000	Contig41685	6000	7000	0.0707979373687669
Contig41685_7000_8000	Contig41685	7000	8000	0.29726538522595
Contig41701_19000_20000	Contig41701	19000	20000	0.521162726757687
Contig41712_37000_38000	Contig41712	37000	38000	0.0615302024344378
Contig41737_33000_34000	Contig41737	33000	34000	0.555203265867341
Contig4175_0_1000	Contig4175	0	1000	0.579391046863002
Contig41750_5000_6000	Contig41750	5000	6000	0.667022182574716
Contig41769_9000_9760	Contig41769	9000	9760	0.258758683550202
Contig41792_21000_22000	Contig41792	21000	22000	0.204028506138107
Contig41798_7000_8000	Contig41798	7000	8000	0.346047665362755
Contig41823_17000_18000	Contig41823	17000	18000	0.186012077403894
Contig41823_31000_32000	Contig41823	31000	32000	0.117228130206012
Contig41823_9000_10000	Contig41823	9000	10000	0.0909131720021269
Contig4184_0_1000	Contig4184	0	1000	0.0893568146035748
Contig41840_11000_12000	Contig41840	11000	12000	0.0633568704781279
Contig41865_20000_21000	Contig41865	20000	21000	0.00865643237892439
Contig41865_29000_30000	Contig41865	29000	30000	0.0403017997869987
Contig41866_1000_2000	Contig41866	1000	2000	0.131614848792539
Contig418836_1000_1125	Contig418836	1000	1125	0.000727131585667261
Contig41893_0_1000	Contig41893	0	1000	0.419698973885262
Contig41893_1000_2000	Contig41893	1000	2000	0.0154182608675088
Contig419_33000_34000	Contig419	33000	34000	0.00780637040319219
Contig419_34000_35000	Contig419	34000	35000	0.0447743572396249
Contig419_41000_42000	Contig419	41000	42000	0.663397671907852
Contig419_42000_43000	Contig419	42000	43000	0.218746663998918
Contig41900_8000_9000	Contig41900	8000	9000	0.308984529502173
Contig41903_3000_4000	Contig41903	3000	4000	0.0600566343528805
Contig41937_2000_2975	Contig41937	2000	2975	0.214588098977219
Contig41963_14000_15000	Contig41963	14000	15000	0.00372251236644368
Contig41963_16000_17000	Contig41963	16000	17000	0.638237991894808
Contig41976_23000_24000	Contig41976	23000	24000	0.138066275769282
Contig41976_25000_26000	Contig41976	25000	26000	4.44861544631273e-05
Contig41979_7000_8000	Contig41979	7000	8000	0.0849591347152092
Contig41982_10000_10670	Contig41982	10000	10670	0.734676391624881
Contig42_1000_2000	Contig42	1000	2000	0.253864806333489
Contig42_7000_8000	Contig42	7000	8000	0.0160622224828057
Contig42000_5000_6000	Contig42000	5000	6000	0.355465548572424
Contig42006_6000_7000	Contig42006	6000	7000	0.0710415434459247
Contig42013_0_1000	Contig42013	0	1000	0.55046922695703
Contig4202_1000_2000	Contig4202	1000	2000	0.158569273075966
Contig4202_2000_3000	Contig4202	2000	3000	0.429181855667734
Contig4202_3000_4000	Contig4202	3000	4000	0.190317991989345
Contig4202_4000_5000	Contig4202	4000	5000	0.813024092935068
Contig4202_5000_6000	Contig4202	5000	6000	0.432142886937069
Contig4202_6000_7000	Contig4202	6000	7000	0.500197441545526
Contig42025_16000_17000	Contig42025	16000	17000	0.0133164491720715
Contig42025_17000_18000	Contig42025	17000	18000	0.000135020653283311
Contig42025_8000_9000	Contig42025	8000	9000	0.00790693729709916
Contig4203_4000_5000	Contig4203	4000	5000	0.0810761226557256
Contig42038_0_1000	Contig42038	0	1000	0.00589861046312204
Contig4205_2000_3000	Contig4205	2000	3000	0.00369240741754224
Contig42051_5000_6000	Contig42051	5000	6000	0.000166337642191234
Contig42075_3000_4000	Contig42075	3000	4000	0.151864717281692
Contig42089_2000_3000	Contig42089	2000	3000	0.509243167186435
Contig42096_21000_22000	Contig42096	21000	22000	0.0181914998954856
Contig42096_4000_5000	Contig42096	4000	5000	6.21617872206644e-05
Contig42111_0_1000	Contig42111	0	1000	0.342149198494194
Contig42111_10000_11000	Contig42111	10000	11000	0.0119246889052922
Contig42111_11000_12000	Contig42111	11000	12000	0.276371403618784
Contig42143_5000_5692	Contig42143	5000	5692	0.0980694117677215
Contig42161_4000_5000	Contig42161	4000	5000	0.281309134361692
Contig42172_2000_3000	Contig42172	2000	3000	0.0397289123285439
Contig42206_2000_3000	Contig42206	2000	3000	0.0256186841096587
Contig42212_0_1000	Contig42212	0	1000	0.0353539089784225
Contig42212_10000_11000	Contig42212	10000	11000	0.0661374598448886
Contig42221_4000_5000	Contig42221	4000	5000	0.0515975498533163
Contig42221_7000_8000	Contig42221	7000	8000	0.242073858702935
Contig42227_0_1000	Contig42227	0	1000	0.636316700272347
Contig42227_1000_1024	Contig42227	1000	1024	0.790138266440054
Contig42232_2000_3000	Contig42232	2000	3000	0.0179061666684372
Contig42232_3000_3753	Contig42232	3000	3753	0.0268910056935018
Contig42233_5000_6000	Contig42233	5000	6000	0.000380138736291458
Contig4224_1000_2000	Contig4224	1000	2000	0.0509434977988429
Contig42247_13000_14000	Contig42247	13000	14000	0.585947760441732
Contig42250_1000_2000	Contig42250	1000	2000	0.310053585900741
Contig4229_4000_5000	Contig4229	4000	5000	0.0613231579974979
Contig42291_0_1000	Contig42291	0	1000	0.142306987234351
Contig42306_2000_3000	Contig42306	2000	3000	0.0635258657635983
Contig4231_16000_17000	Contig4231	16000	17000	0.631963288302065
Contig42329_20000_21000	Contig42329	20000	21000	0.161293287861075
Contig42348_3000_4000	Contig42348	3000	4000	0.064559139240197
Contig42348_6000_7000	Contig42348	6000	7000	0.00332386998515227
Contig42350_1000_1248	Contig42350	1000	1248	0.172220776011414
Contig42368_5000_6000	Contig42368	5000	6000	0.185186362541335
Contig42376_15000_16000	Contig42376	15000	16000	0.512577706018693
Contig42376_16000_16484	Contig42376	16000	16484	0.00850523190133774
Contig42380_2000_3000	Contig42380	2000	3000	0.0108292774279223
Contig42387_29000_30000	Contig42387	29000	30000	0.130447969507725
Contig42387_30000_31000	Contig42387	30000	31000	0.00388372732811951
Contig42387_31000_32000	Contig42387	31000	32000	0.170725343522323
Contig42387_32000_33000	Contig42387	32000	33000	0.0228255856114164
Contig42387_33000_34000	Contig42387	33000	34000	0.717868506148621
Contig42387_35000_36000	Contig42387	35000	36000	0.291256631442494
Contig424_4000_5000	Contig424	4000	5000	0.343049789572716
Contig424_5000_6000	Contig424	5000	6000	0.481522826814984
Contig424059_0_1000	Contig424059	0	1000	0.104109295227178
Contig42418_17000_18000	Contig42418	17000	18000	0.0304313763759292
Contig424231_2000_3000	Contig424231	2000	3000	0.183576295080393
Contig42446_11000_12000	Contig42446	11000	12000	0.420275571617483
Contig42461_0_1000	Contig42461	0	1000	0.714483434749723
Contig4247_5000_5737	Contig4247	5000	5737	0.388752061729171
Contig42479_13000_14000	Contig42479	13000	14000	0.0939340352590407
Contig42483_3000_4000	Contig42483	3000	4000	0.118702763882131
Contig42485_1000_2000	Contig42485	1000	2000	0.00799112280337905
Contig42485_15000_16000	Contig42485	15000	16000	0.102794742961022
Contig42485_6000_7000	Contig42485	6000	7000	0.365439318783717
Contig42495_2000_3000	Contig42495	2000	3000	0.442051499665651
Contig42502_22000_23000	Contig42502	22000	23000	0.624767768901096
Contig425094_1000_2000	Contig425094	1000	2000	0.0154906492347995
Contig42519_13000_14000	Contig42519	13000	14000	0.0934899392661252
Contig42553_5000_6000	Contig42553	5000	6000	0.104449539750414
Contig42553_6000_7000	Contig42553	6000	7000	0.708684915607096
Contig42553_7000_8000	Contig42553	7000	8000	0.766723076896612
Contig42555_18000_19000	Contig42555	18000	19000	0.522553794232157
Contig42560_1000_2000	Contig42560	1000	2000	0.730775944107967
Contig42560_4000_5000	Contig42560	4000	5000	0.179662312695242
Contig42565_16000_17000	Contig42565	16000	17000	0.429462428833089
Contig42604_3000_4000	Contig42604	3000	4000	0.263976581811885
Contig42610_39000_40000	Contig42610	39000	40000	0.58268235408447
Contig42610_5000_6000	Contig42610	5000	6000	0.512470312473602
Contig42622_12000_13000	Contig42622	12000	13000	0.0103671040703379
Contig42622_7000_8000	Contig42622	7000	8000	0.107746372932832
Contig42630_0_1000	Contig42630	0	1000	0.0388004613610149
Contig426454_0_1000	Contig426454	0	1000	0.607624781119246
Contig42658_3000_4000	Contig42658	3000	4000	0.0137561981125012
Contig42675_0_1000	Contig42675	0	1000	0.302566129468453
Contig42675_8000_9000	Contig42675	8000	9000	0.0122029924483266
Contig42678_23000_24000	Contig42678	23000	24000	0.776096175890092
Contig42678_4000_5000	Contig42678	4000	5000	0.914153668596521
Contig42678_5000_6000	Contig42678	5000	6000	0.39816655139265
Contig42679_0_1000	Contig42679	0	1000	0.278609947466211
Contig4268_1000_2000	Contig4268	1000	2000	0.0366881844608289
Contig42686_10000_11000	Contig42686	10000	11000	0.0225902183210786
Contig42686_11000_12000	Contig42686	11000	12000	0.0133075244859678
Contig42686_12000_13000	Contig42686	12000	13000	0.451982797896792
Contig42686_13000_14000	Contig42686	13000	14000	0.888253109465318
Contig42686_9000_10000	Contig42686	9000	10000	0.518315833385815
Contig42692_11000_12000	Contig42692	11000	12000	0.0550396598753232
Contig42701_6000_7000	Contig42701	6000	7000	0.582495140718412
Contig42707_10000_11000	Contig42707	10000	11000	0.686582700341323
Contig42707_9000_10000	Contig42707	9000	10000	0.677946131358156
Contig42710_6000_7000	Contig42710	6000	7000	0.00186682431920026
Contig42710_8000_9000	Contig42710	8000	9000	0.0640387902743633
Contig4272_3000_4000	Contig4272	3000	4000	0.200916555969858
Contig42756_2000_3000	Contig42756	2000	3000	0.107596763848245
Contig42760_1000_2000	Contig42760	1000	2000	0.0022436347627062
Contig42760_11000_12000	Contig42760	11000	12000	0.226378905943048
Contig42760_9000_10000	Contig42760	9000	10000	0.0278607274426243
Contig42766_15000_15420	Contig42766	15000	15420	0.707208231805324
Contig42778_11000_12000	Contig42778	11000	12000	0.00985785391767512
Contig42778_27000_28000	Contig42778	27000	28000	0.791191992468976
Contig42782_11000_12000	Contig42782	11000	12000	0.083002029816625
Contig42782_12000_13000	Contig42782	12000	13000	0.569003019703766
Contig42788_24000_25000	Contig42788	24000	25000	0.872465513007528
Contig42788_26000_27000	Contig42788	26000	27000	0.233869659914201
Contig42788_27000_28000	Contig42788	27000	28000	0.0632374658084116
Contig42788_33000_34000	Contig42788	33000	34000	0.52208022800341
Contig42810_6000_7000	Contig42810	6000	7000	0.14107398006194
Contig42811_2000_3000	Contig42811	2000	3000	0.0186268662943439
Contig42827_3000_4000	Contig42827	3000	4000	0.379122102284923
Contig42853_5000_6000	Contig42853	5000	6000	0.1457864682587
Contig42853_6000_7000	Contig42853	6000	7000	0.029942846248235
Contig42853_7000_8000	Contig42853	7000	8000	0.121074748217794
Contig42870_12000_13000	Contig42870	12000	13000	0.600373257901222
Contig42870_15000_16000	Contig42870	15000	16000	0.432861670693407
Contig4288_8000_9000	Contig4288	8000	9000	0.73049703221927
Contig42890_20000_21000	Contig42890	20000	21000	0.156594902573138
Contig42897_22000_23000	Contig42897	22000	23000	0.00145983738380858
Contig42913_20000_21000	Contig42913	20000	21000	0.116099279266302
Contig42914_2000_2540	Contig42914	2000	2540	0.0580915573891861
Contig42915_19000_20000	Contig42915	19000	20000	0.00394069312866518
Contig42930_20000_20398	Contig42930	20000	20398	0.323475664431608
Contig42930_5000_6000	Contig42930	5000	6000	0.723700593621674
Contig42944_5000_6000	Contig42944	5000	6000	0.290827001101908
Contig42944_6000_7000	Contig42944	6000	7000	0.384056308479807
Contig42951_13000_14000	Contig42951	13000	14000	0.243476876673492
Contig42957_15000_16000	Contig42957	15000	16000	0.702257612611603
Contig42978_10000_11000	Contig42978	10000	11000	0.477310089966235
Contig42978_11000_12000	Contig42978	11000	12000	0.186809690614637
Contig42978_18000_19000	Contig42978	18000	19000	0.050775160899421
Contig42978_9000_10000	Contig42978	9000	10000	0.17825675845828
Contig42994_3000_4000	Contig42994	3000	4000	0.402651552681486
Contig43_23000_24000	Contig43	23000	24000	0.462782113100711
Contig430_9000_10000	Contig430	9000	10000	0.557888971753606
Contig43005_8000_9000	Contig43005	8000	9000	0.0478023975062082
Contig43024_7000_7892	Contig43024	7000	7892	0.0331043954678733
Contig43037_10000_11000	Contig43037	10000	11000	0.0151368015253729
Contig43037_9000_10000	Contig43037	9000	10000	0.00200107047019742
Contig4304_6000_6848	Contig4304	6000	6848	0.220125279496692
Contig43063_8000_9000	Contig43063	8000	9000	0.565312342209176
Contig43076_6000_7000	Contig43076	6000	7000	0.74755180883847
Contig43094_12000_13000	Contig43094	12000	13000	0.590501003662261
Contig43107_0_1000	Contig43107	0	1000	0.0189626801766642
Contig43107_16000_17000	Contig43107	16000	17000	0.308860240411448
Contig43109_30000_31000	Contig43109	30000	31000	0.56867126733404
Contig43111_12000_13000	Contig43111	12000	13000	0.00140903588628231
Contig43111_14000_15000	Contig43111	14000	15000	0.14170235096598
Contig43127_10000_11000	Contig43127	10000	11000	0.247117468753318
Contig43133_3000_4000	Contig43133	3000	4000	0.548710823416199
Contig43150_12000_13000	Contig43150	12000	13000	0.177658769733104
Contig43150_13000_14000	Contig43150	13000	14000	0.386981319218466
Contig43177_11000_12000	Contig43177	11000	12000	0.0166244643648598
Contig43177_12000_13000	Contig43177	12000	13000	0.295827093648276
Contig4318_0_1000	Contig4318	0	1000	0.341715949692511
Contig4320_0_1000	Contig4320	0	1000	0.398027793100266
Contig43205_17000_18000	Contig43205	17000	18000	0.353928133315345
Contig43205_23000_24000	Contig43205	23000	24000	0.00986695089781334
Contig43205_24000_25000	Contig43205	24000	25000	0.373667847140504
Contig43205_25000_26000	Contig43205	25000	26000	0.0133656763814255
Contig43250_3000_4000	Contig43250	3000	4000	0.625395393521184
Contig43251_4000_5000	Contig43251	4000	5000	0.000934934376103597
Contig43256_1000_2000	Contig43256	1000	2000	0.191489361702127
Contig43271_16000_17000	Contig43271	16000	17000	0.391522798806066
Contig43271_3000_4000	Contig43271	3000	4000	0.338523210401039
Contig4328_7000_8000	Contig4328	7000	8000	0.409241268682781
Contig43285_17000_18000	Contig43285	17000	18000	0.707700218970052
Contig43308_0_1000	Contig43308	0	1000	0.474752328872977
Contig43319_16000_17000	Contig43319	16000	17000	0.355275716697661
Contig43343_1000_2000	Contig43343	1000	2000	0.47451889739286
Contig433458_0_1000	Contig433458	0	1000	0.0116476049350474
Contig4335_8000_8497	Contig4335	8000	8497	0.0637550669918497
Contig43408_10000_11000	Contig43408	10000	11000	0.0936820841212331
Contig43408_9000_10000	Contig43408	9000	10000	0.477097854220761
Contig43410_6000_7000	Contig43410	6000	7000	0.0862294901027272
Contig43432_37000_38000	Contig43432	37000	38000	0.191449104286508
Contig43436_11000_12000	Contig43436	11000	12000	0.186531006800644
Contig43436_6000_7000	Contig43436	6000	7000	0.735249716785976
Contig43441_22000_23000	Contig43441	22000	23000	0.0703643317218556
Contig43441_6000_7000	Contig43441	6000	7000	0.125868005857168
Contig434420_1000_2000	Contig434420	1000	2000	0.139913414521364
Contig43443_11000_12000	Contig43443	11000	12000	0.736673285444082
Contig4346_1000_2000	Contig4346	1000	2000	0.00541325464379327
Contig4346_2000_3000	Contig4346	2000	3000	0.101030544853167
Contig43460_0_1000	Contig43460	0	1000	0.118616003713865
Contig43467_16000_17000	Contig43467	16000	17000	0.582350477046977
Contig434670_5000_5922	Contig434670	5000	5922	0.384770055790868
Contig43479_1000_2000	Contig43479	1000	2000	0.287352747702807
Contig435_6000_7000	Contig435	6000	7000	0.520787180754372
Contig43524_16000_17000	Contig43524	16000	17000	0.100930214870544
Contig43524_22000_23000	Contig43524	22000	23000	0.599686225925768
Contig43524_24000_25000	Contig43524	24000	25000	0.144524277863956
Contig43532_3000_4000	Contig43532	3000	4000	0.0129758075901442
Contig43561_18000_19000	Contig43561	18000	19000	0.310163631679775
Contig43574_0_1000	Contig43574	0	1000	0.817385493855598
Contig43574_6000_7000	Contig43574	6000	7000	0.117415850634766
Contig43574_7000_8000	Contig43574	7000	8000	0.111621656144873
Contig43581_1000_2000	Contig43581	1000	2000	0.467098689231437
Contig43595_11000_12000	Contig43595	11000	12000	0.397645246282918
Contig436_9000_10000	Contig436	9000	10000	0.0166176682445574
Contig43610_2000_3000	Contig43610	2000	3000	0.225729223152919
Contig43624_1000_2000	Contig43624	1000	2000	0.78467983770883
Contig43651_2000_3000	Contig43651	2000	3000	0.0516654051206887
Contig43654_4000_5000	Contig43654	4000	5000	0.305777498171545
Contig43656_16000_17000	Contig43656	16000	17000	0.103171493470931
Contig43659_2000_3000	Contig43659	2000	3000	0.244966814418233
Contig43663_3000_4000	Contig43663	3000	4000	0.000668931525316742
Contig436858_2000_3000	Contig436858	2000	3000	0.333295099654344
Contig4369_3000_4000	Contig4369	3000	4000	0.085938234434491
Contig43699_14000_14967	Contig43699	14000	14967	0.00695735465097086
Contig43708_8000_9000	Contig43708	8000	9000	0.214496734942582
Contig43713_4000_5000	Contig43713	4000	5000	0.0220974527224019
Contig43722_1000_2000	Contig43722	1000	2000	3.09614393255526e-32
Contig43724_18000_19000	Contig43724	18000	19000	0.0531505751293943
Contig43735_1000_2000	Contig43735	1000	2000	0.736303626541093
Contig43735_2000_3000	Contig43735	2000	3000	0.000491648729666396
Contig43735_3000_4000	Contig43735	3000	4000	0.139435637559974
Contig43735_6000_7000	Contig43735	6000	7000	0.398505074261529
Contig43736_0_1000	Contig43736	0	1000	0.0171974749028216
Contig43736_1000_2000	Contig43736	1000	2000	0.892356553998752
Contig43736_2000_3000	Contig43736	2000	3000	0.129024578814691
Contig43736_3000_3438	Contig43736	3000	3438	0.624529856555792
Contig43737_17000_18000	Contig43737	17000	18000	0.181786376188679
Contig43745_0_1000	Contig43745	0	1000	0.600924595610892
Contig437651_0_1000	Contig437651	0	1000	0.156892846935196
Contig43780_6000_7000	Contig43780	6000	7000	0.495200158257162
Contig43780_8000_9000	Contig43780	8000	9000	0.353880797841376
Contig43785_19000_20000	Contig43785	19000	20000	0.138326472450698
Contig43785_22000_23000	Contig43785	22000	23000	0.582271564735832
Contig43788_10000_11000	Contig43788	10000	11000	0.317965923962776
Contig43795_14000_14459	Contig43795	14000	14459	0.623112535393368
Contig438286_1000_2000	Contig438286	1000	2000	0.000107907319575413
Contig43832_4000_5000	Contig43832	4000	5000	0.222034599227308
Contig43837_0_1000	Contig43837	0	1000	0.513087631093523
Contig43844_6000_7000	Contig43844	6000	7000	0.0533273492676724
Contig43844_7000_8000	Contig43844	7000	8000	0.307988667652598
Contig43863_0_1000	Contig43863	0	1000	0.365361800370839
Contig438638_9000_10000	Contig438638	9000	10000	0.282316473462808
Contig43874_1000_2000	Contig43874	1000	2000	0.615348271139874
Contig43881_3000_4000	Contig43881	3000	4000	0.000134140153631439
Contig438974_0_1000	Contig438974	0	1000	3.29447964458411e-06
Contig43943_29000_30000	Contig43943	29000	30000	0.184797141823359
Contig43965_0_1000	Contig43965	0	1000	0.00221325540830633
Contig43969_1000_2000	Contig43969	1000	2000	1
Contig43969_8000_9000	Contig43969	8000	9000	0.192393481192481
Contig43994_11000_12000	Contig43994	11000	12000	0.626149835136126
Contig43994_8000_9000	Contig43994	8000	9000	0.112271488281466
Contig44_10000_11000	Contig44	10000	11000	0.789142662096748
Contig44002_29000_30000	Contig44002	29000	30000	0.41220572852023
Contig44003_11000_12000	Contig44003	11000	12000	0.155697645472037
Contig44003_12000_13000	Contig44003	12000	13000	0.410970342698151
Contig44003_13000_14000	Contig44003	13000	14000	0.62620003532389
Contig44004_1000_2000	Contig44004	1000	2000	0.331339411816832
Contig44027_10000_11000	Contig44027	10000	11000	0.221996407411848
Contig44032_1000_2000	Contig44032	1000	2000	0.482329216752402
Contig44051_0_1000	Contig44051	0	1000	0.226309796423566
Contig44051_1000_1543	Contig44051	1000	1543	0.0010834156281466
Contig44064_1000_2000	Contig44064	1000	2000	0.146449270722769
Contig44070_6000_7000	Contig44070	6000	7000	0.322132834789168
Contig44096_18000_19000	Contig44096	18000	19000	0.178842210466781
Contig44096_7000_8000	Contig44096	7000	8000	0.0731165570465212
Contig44123_15000_16000	Contig44123	15000	16000	0.000346086834182536
Contig44128_6000_7000	Contig44128	6000	7000	0.538116950643948
Contig44143_8000_9000	Contig44143	8000	9000	0.660066937689841
Contig44154_4000_5000	Contig44154	4000	5000	0.461615095926037
Contig44155_4000_5000	Contig44155	4000	5000	0.153078588476339
Contig44155_5000_6000	Contig44155	5000	6000	0.0459928949028636
Contig44159_6000_7000	Contig44159	6000	7000	0.472432666726902
Contig44163_23000_24000	Contig44163	23000	24000	0.0449213084291099
Contig4417_0_1000	Contig4417	0	1000	0.196126565789823
Contig4417_1000_2000	Contig4417	1000	2000	0.0910248401473158
Contig44175_4000_5000	Contig44175	4000	5000	0.473625687789005
Contig44178_4000_5000	Contig44178	4000	5000	0.038703186246929
Contig4419_7000_7947	Contig4419	7000	7947	0.354514515630204
Contig44198_18000_19000	Contig44198	18000	19000	0.509670981307247
Contig442_2000_3000	Contig442	2000	3000	0.0250229489031731
Contig44219_0_1000	Contig44219	0	1000	0.0553729430772428
Contig44241_0_1000	Contig44241	0	1000	0.217144867571809
Contig44241_10000_11000	Contig44241	10000	11000	0.25537208280248
Contig442529_5000_6000	Contig442529	5000	6000	0.588379916820978
Contig44268_4000_5000	Contig44268	4000	5000	0.125932918993711
Contig44268_5000_6000	Contig44268	5000	6000	0.496646292600679
Contig44274_7000_8000	Contig44274	7000	8000	0.605845998330531
Contig44284_5000_6000	Contig44284	5000	6000	0.104423649446219
Contig44297_3000_4000	Contig44297	3000	4000	0.00197067880503472
Contig44316_0_1000	Contig44316	0	1000	0.240085347913056
Contig44335_2000_3000	Contig44335	2000	3000	0.189756551843698
Contig44384_8000_9000	Contig44384	8000	9000	0.866031534565752
Contig44384_9000_10000	Contig44384	9000	10000	0.30058359449455
Contig4439_7000_8000	Contig4439	7000	8000	0.00578050395640332
Contig444_18000_19000	Contig444	18000	19000	0.186057601162708
Contig444_19000_20000	Contig444	19000	20000	0.00187550631668929
Contig4442_5000_6000	Contig4442	5000	6000	0.202823237697251
Contig44421_5000_6000	Contig44421	5000	6000	0.162917758147946
Contig44421_9000_10000	Contig44421	9000	10000	0.221984832642784
Contig44447_16000_17000	Contig44447	16000	17000	0.0761227683613188
Contig4448_5000_6000	Contig4448	5000	6000	0.00477399265674898
Contig44482_1000_1172	Contig44482	1000	1172	0.714892547993378
Contig44488_5000_6000	Contig44488	5000	6000	0.0854651375049562
Contig44495_24000_25000	Contig44495	24000	25000	0.269810931821096
Contig44517_17000_18000	Contig44517	17000	18000	0.213364006192135
Contig4454_0_1000	Contig4454	0	1000	0.00131893664501399
Contig44556_16000_17000	Contig44556	16000	17000	0.0662508292910863
Contig44571_29000_30000	Contig44571	29000	30000	0.0632422786111884
Contig44578_1000_2000	Contig44578	1000	2000	0.606209822341529
Contig44600_22000_23000	Contig44600	22000	23000	0.0411130969274478
Contig44600_3000_4000	Contig44600	3000	4000	0.066703166840274
Contig44600_32000_33000	Contig44600	32000	33000	0.619907798194085
Contig44633_14000_15000	Contig44633	14000	15000	0.727145762762841
Contig44640_2000_3000	Contig44640	2000	3000	0.0137985891051288
Contig44654_2000_3000	Contig44654	2000	3000	0.799306962823668
Contig44655_3000_4000	Contig44655	3000	4000	0.00482739598713654
Contig44662_17000_18000	Contig44662	17000	18000	0.00561803519542257
Contig44671_3000_4000	Contig44671	3000	4000	0.0414643928334577
Contig44671_4000_5000	Contig44671	4000	5000	0.135245996812703
Contig44672_4000_5000	Contig44672	4000	5000	0.119918610705039
Contig4468_14000_15000	Contig4468	14000	15000	0.131484157505166
Contig44684_8000_9000	Contig44684	8000	9000	0.208034292330652
Contig44703_6000_7000	Contig44703	6000	7000	0.47011573768074
Contig44712_0_1000	Contig44712	0	1000	0.0012785489344584
Contig44712_1000_2000	Contig44712	1000	2000	0.123000431948896
Contig44714_0_1000	Contig44714	0	1000	0.711431158386345
Contig44734_17000_18000	Contig44734	17000	18000	0.20255531906737
Contig44734_19000_20000	Contig44734	19000	20000	0.0189741791475245
Contig44734_20000_21000	Contig44734	20000	21000	0.0134649523097467
Contig44773_11000_12000	Contig44773	11000	12000	0.459197898252257
Contig44797_2000_3000	Contig44797	2000	3000	0.246577052242672
Contig44799_4000_5000	Contig44799	4000	5000	0.708538932428684
Contig44811_2000_3000	Contig44811	2000	3000	0.495472072188828
Contig44811_9000_10000	Contig44811	9000	10000	0.0593336368003739
Contig44825_14000_15000	Contig44825	14000	15000	0.00332769014465652
Contig44835_4000_5000	Contig44835	4000	5000	0.203996183864754
Contig44859_7000_8000	Contig44859	7000	8000	0.303301495805044
Contig44863_4000_5000	Contig44863	4000	5000	0.514129357647963
Contig44863_5000_6000	Contig44863	5000	6000	0.0935116793738437
Contig44874_10000_11000	Contig44874	10000	11000	0.544566442290635
Contig44874_16000_17000	Contig44874	16000	17000	0.45181115509044
Contig44878_4000_5000	Contig44878	4000	5000	0.680511536427305
Contig44901_17000_18000	Contig44901	17000	18000	0.031740254807988
Contig44907_0_1000	Contig44907	0	1000	0.277148546514385
Contig44909_2000_3000	Contig44909	2000	3000	0.000398704372659002
Contig44930_9000_10000	Contig44930	9000	10000	0.318259158976481
Contig44931_7000_8000	Contig44931	7000	8000	0.0126277834478742
Contig44935_2000_2089	Contig44935	2000	2089	0.173030974658367
Contig4496_17000_18000	Contig4496	17000	18000	0.635760032318079
Contig4496_18000_19000	Contig4496	18000	19000	0.365511605110801
Contig4498_13000_13872	Contig4498	13000	13872	0.227468299152426
Contig44983_12000_13000	Contig44983	12000	13000	0.0683067038633864
Contig44991_1000_2000	Contig44991	1000	2000	0.00113774555684957
Contig44991_19000_20000	Contig44991	19000	20000	0.429154248005953
Contig45_25000_26000	Contig45	25000	26000	0.254743630086562
Contig45_26000_27000	Contig45	26000	27000	0.0184315063638329
Contig45_27000_28000	Contig45	27000	28000	0.0503440139058351
Contig45_38000_39000	Contig45	38000	39000	0.185117368169072
Contig45_41000_42000	Contig45	41000	42000	0.095527396845803
Contig45000_1000_2000	Contig45000	1000	2000	0.729975340312227
Contig45031_3000_4000	Contig45031	3000	4000	0.00453976145275414
Contig45031_4000_5000	Contig45031	4000	5000	0.0264944288202966
Contig45032_2000_3000	Contig45032	2000	3000	0.117871216350338
Contig4508_2000_3000	Contig4508	2000	3000	0.821658390137769
Contig45089_7000_8000	Contig45089	7000	8000	0.00316951338480857
Contig45092_2000_3000	Contig45092	2000	3000	0.00603980904811207
Contig45096_0_1000	Contig45096	0	1000	0.101341352480451
Contig45103_5000_6000	Contig45103	5000	6000	0.00663049387773297
Contig45112_2000_3000	Contig45112	2000	3000	0.0863450817573024
Contig45112_7000_8000	Contig45112	7000	8000	0.00498211299661329
Contig45122_13000_14000	Contig45122	13000	14000	0.0723760172900613
Contig45133_15000_16000	Contig45133	15000	16000	0.029225469871289
Contig45141_3000_4000	Contig45141	3000	4000	0.0609491609050622
Contig45151_1000_2000	Contig45151	1000	2000	0.268271683761284
Contig45151_3000_4000	Contig45151	3000	4000	0.179827535147812
Contig45154_14000_15000	Contig45154	14000	15000	0.370294006982972
Contig45154_15000_15681	Contig45154	15000	15681	0.000324984825734029
Contig45164_10000_11000	Contig45164	10000	11000	0.0534365930339534
Contig45164_6000_7000	Contig45164	6000	7000	0.848688916718434
Contig45164_9000_10000	Contig45164	9000	10000	0.00493291733563365
Contig45199_1000_2000	Contig45199	1000	2000	0.370836910061238
Contig45205_17000_18000	Contig45205	17000	18000	0.00187988243437645
Contig45217_3000_4000	Contig45217	3000	4000	0.316961683058617
Contig4522_4000_5000	Contig4522	4000	5000	0.0221659653293669
