"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"100356"	"Contig28269"	1566	1566	"+"	0.000293728082602963	0.00822452558545772	25.0027657926762
"100384"	"Contig28270"	697	697	"+"	1.39705951477386e-10	1.90478914271913e-08	-52.2727272727273
"100566"	"Contig28314"	31239	31239	"+"	1.14006672037405e-05	0.000525587860217603	33.4753787878788
"100731"	"Contig28322"	1324	1324	"+"	5.22503076481597e-08	4.32639544155972e-06	25.5635169428273
"100732"	"Contig28322"	1327	1327	"+"	4.33627447705753e-12	7.62191307834896e-10	33.6255319148936
"100773"	"Contig28355"	17514	17514	"+"	2.80007567073909e-12	5.04022155749754e-10	54.9450549450549
"100864"	"Contig28389"	29424	29424	"+"	0.000327869102981925	0.00899299592234508	-25.7024265644955
"101068"	"Contig28408"	6549	6549	"+"	2.68271186797955e-10	3.47395384893725e-08	47.8306878306878
"101382"	"Contig2848"	8701	8701	"+"	2.37966420645152e-27	2.61627512813495e-24	92.3076923076923
"101383"	"Contig2848"	8728	8728	"+"	1.5090155584501e-30	2.6649428398409e-27	95.2941176470588
"101426"	"Contig28486"	5755	5755	"+"	3.14999540386731e-12	5.63841127532538e-10	-29.2308660822487
"101432"	"Contig28486"	5880	5880	"+"	6.72787493597584e-10	8.06495640285278e-08	-27.972972972973
"101453"	"Contig28505"	19268	19268	"+"	4.78285387281363e-05	0.00181570181411142	29.3706293706294
"101571"	"Contig28560"	6103	6103	"+"	7.69713194281399e-06	0.000373101790725296	25.6895193065406
"101575"	"Contig28574"	2067	2067	"+"	3.82952447962176e-06	0.000202475317007586	25.1829268292683
"101632"	"Contig28610"	6084	6084	"+"	3.33647770949951e-19	1.50566980394666e-16	-48.5393503379115
"101644"	"Contig28610"	10097	10097	"+"	1.16723627182793e-06	7.01667607036583e-05	28.6616161616162
"101645"	"Contig28610"	10107	10107	"+"	1.17084529145769e-15	3.42821969732237e-13	44.1588296760711
"101747"	"Contig28630"	12337	12337	"+"	2.04725308532009e-09	2.26524764381573e-07	-38.3647798742138
"101749"	"Contig28630"	12399	12399	"+"	2.0237780974355e-06	0.000114563512862485	-32.2144185085726
"101786"	"Contig28635"	2442	2442	"+"	2.67338906939766e-08	2.35783662588355e-06	-35.9408916346636
"101791"	"Contig28635"	2512	2512	"+"	6.72027745196287e-11	9.76830428000151e-09	-38.6904761904762
"101958"	"Contig287"	9644	9644	"+"	3.60425437304598e-08	3.09841264726734e-06	25.0253292806484
"102031"	"Contig28723"	10445	10445	"+"	7.31552003562111e-13	1.41688481674129e-10	-44.6203127944225
"102061"	"Contig28725"	12746	12746	"+"	7.68298803124741e-05	0.00271793333672161	-28.3432455395072
"102150"	"Contig28748"	8710	8710	"+"	4.14074617196573e-07	2.76646493273394e-05	-30.3341013824885
"102161"	"Contig2876"	2346	2346	"+"	6.99273541470161e-19	3.02771671250409e-16	-61.7274569402229
"102183"	"Contig28768"	4346	4346	"+"	4.05366090473971e-08	3.44774540552615e-06	28.818998716303
"102409"	"Contig28780"	10497	10497	"+"	1.09064900550516e-17	4.18145130286474e-15	-49.1575700047461
"102430"	"Contig28780"	11022	11022	"+"	2.50219612399018e-10	3.26470069795723e-08	-25.2610598379479
"102484"	"Contig2881"	12036	12036	"+"	1.6917010980952e-15	4.82110733579907e-13	37.6266927859637
"102680"	"Contig28854"	7070	7070	"+"	1.82133669516397e-23	1.2686220850663e-20	-37.0724637681159
"102755"	"Contig28854"	19151	19151	"+"	0.000306413063287158	0.00852014450590975	26.6122219093213
"102825"	"Contig28883"	10977	10977	"+"	1.32248619174412e-06	7.83256909931573e-05	-25.7137020581176
"102841"	"Contig28887"	6823	6823	"+"	6.49532369369815e-14	1.46558940355211e-11	37.4494854809816
"102847"	"Contig28887"	6893	6893	"+"	9.14107517369387e-10	1.07340055370414e-07	40.8433236874742
"103026"	"Contig28903"	17299	17299	"+"	3.25366242355201e-07	2.23299805905263e-05	-39.5212506106497
"103039"	"Contig28903"	17934	17934	"+"	6.57355956064301e-12	1.11947069438681e-09	30.1154480483782
"103048"	"Contig28904"	835	835	"+"	1.34941293350355e-08	1.26315299569798e-06	-38.3422459893048
"103103"	"Contig28910"	14096	14096	"+"	2.2248736974614e-09	2.44849422420019e-07	-26.3157894736842
"103156"	"Contig28935"	2071	2071	"+"	6.80210490899347e-09	6.78045299220482e-07	-45.045045045045
"103255"	"Contig28950"	821	821	"+"	3.61567350716993e-28	4.43134965269404e-25	88.5416666666667
"103256"	"Contig28950"	1256	1256	"+"	4.69724381531183e-24	3.52346382252593e-21	84
"103266"	"Contig28951"	8942	8942	"+"	9.12955177148157e-05	0.00314678122815596	-25.4663688912244
"103293"	"Contig28956"	4529	4529	"+"	3.84348749463153e-07	2.58731443265721e-05	38.5477992710962
"103424"	"Contig28995"	23721	23721	"+"	2.88633595545697e-29	4.09720500212367e-26	-56.4423198683044
"103632"	"Contig29029"	1852	1852	"+"	3.67668153312482e-07	2.48723389600617e-05	37.5919473480449
"103805"	"Contig29071"	12834	12834	"+"	3.74367112798395e-05	0.00147168102369614	30.6798623063683
"103810"	"Contig29071"	13211	13211	"+"	2.21779808905264e-06	0.000124322963900291	29.0019688020597
"103837"	"Contig29075"	83	83	"+"	0.000101798792748353	0.00343985406218423	25.3376961154459
"103882"	"Contig2908"	7996	7996	"+"	5.1079748972331e-07	3.32840212067667e-05	28.7267839687195
"104077"	"Contig29149"	7855	7855	"+"	7.22936497967086e-06	0.000353869365915043	31.6176470588235
"104197"	"Contig29164"	40538	40538	"+"	2.16723365895789e-11	3.39675329238806e-09	-36.1541549578483
"104359"	"Contig29221"	3026	3026	"+"	4.45259155610071e-05	0.00171176576115024	-25.2382279186403
"104370"	"Contig29221"	3633	3633	"+"	0.000218186627870499	0.00644824424393206	-28.6843009275163
"104595"	"Contig29266"	5475	5475	"+"	3.11452751829103e-11	4.76376327542615e-09	-30.0079398440054
"104654"	"Contig29271"	7543	7543	"+"	4.50910434331258e-09	4.66475575463722e-07	44.3661971830986
"104673"	"Contig29279"	11598	11598	"+"	2.33408297639239e-11	3.64552224752979e-09	-40.4255319148936
"104758"	"Contig29295"	473	473	"+"	1.05276222910256e-29	1.5953885886e-26	93.5064935064935
"104791"	"Contig293"	22986	22986	"+"	1.97999153370373e-10	2.62458641339786e-08	37.4074074074074
"104947"	"Contig29316"	11137	11137	"+"	1.76807075002737e-09	1.98076734721843e-07	39.5979429640019
"105052"	"Contig2935"	4856	4856	"+"	1.21719210811194e-15	3.55464152185395e-13	32.8905755850727
"105501"	"Contig29456"	3063	3063	"+"	3.07764074318612e-14	7.25830656886595e-12	49.1345277862132
"105567"	"Contig294677"	1495	1495	"+"	1.35219962252051e-08	1.26523348755006e-06	37.7343438372557
"105590"	"Contig29468"	1049	1049	"+"	2.35324543690001e-31	4.88698911265337e-28	92.0634920634921
"105591"	"Contig29468"	1052	1052	"+"	2.48864897252654e-32	6.27150161119972e-29	92.96875
"105592"	"Contig29468"	1113	1113	"+"	1.3591185870451e-34	5.75147695485682e-31	95.7983193277311
"105593"	"Contig29468"	1119	1119	"+"	6.8840219987499e-33	1.97945461443091e-29	92.8057553956834
"105594"	"Contig29468"	1128	1128	"+"	1.64048366235692e-22	1.04230568361819e-19	80.3738317757009
"105621"	"Contig29473"	958	958	"+"	0.000274514776384314	0.00779061326699343	-25.7781221748676
"105648"	"Contig29475"	4004	4004	"+"	6.36726192702761e-10	7.66956867736801e-08	45.6620428751576
"105746"	"Contig29494"	3097	3097	"+"	1.82508659149894e-08	1.67008303705992e-06	-31.6078431372549
"105834"	"Contig29503"	6266	6266	"+"	1.22001655360516e-05	0.000559113089989355	32.9073033707865
"105849"	"Contig295049"	2123	2123	"+"	1.29740647692704e-15	3.75467422153273e-13	33.8415725350399
"106012"	"Contig29575"	9399	9399	"+"	1.00692110070504e-13	2.2082643344032e-11	-50.5974695407685
"106015"	"Contig29575"	9498	9498	"+"	4.67175401994744e-05	0.00177955436995911	32.4300231770369
"106084"	"Contig29611"	6453	6453	"+"	7.1328953819632e-09	7.06934541254649e-07	39.704641350211
"106086"	"Contig29611"	6600	6600	"+"	4.17861690298986e-10	5.23280887384226e-08	-50.5374077976818
"106102"	"Contig29611"	23958	23958	"+"	0.000242610963960911	0.00704840782755091	-26.4711017984983
"106116"	"Contig29611"	24317	24317	"+"	6.37890038553672e-13	1.24841536248078e-10	34.8244781783681
"106119"	"Contig29611"	24329	24329	"+"	2.1553796414734e-12	3.91747756951369e-10	25.8174904942966
"106122"	"Contig29611"	24357	24357	"+"	2.09377883602934e-30	3.61231284211063e-27	-60.1190476190476
"106315"	"Contig29700"	3608	3608	"+"	1.71832362554415e-05	0.000753652455133577	25.5308641975309
"106372"	"Contig29703"	36586	36586	"+"	5.18526913097678e-05	0.00194574511333927	28.3857729138167
"106629"	"Contig29729"	3172	3172	"+"	2.236883088855e-10	2.93733392743081e-08	-30.0318979266348
"106631"	"Contig29729"	3258	3258	"+"	6.35566714555881e-10	7.66355464508202e-08	36.7005440919823
"106775"	"Contig29798"	5417	5417	"+"	5.04543264071324e-08	4.20047808133039e-06	-29.3119551681195
"107004"	"Contig29869"	9810	9810	"+"	4.21934838870277e-07	2.81227780570045e-05	29.5649838882922
"107075"	"Contig29869"	21305	21305	"+"	1.9035746407178e-06	0.000108495087416905	30.5860805860806
"107086"	"Contig29869"	21692	21692	"+"	8.99371960855403e-15	2.28183890471932e-12	-39.4264493501135
"107286"	"Contig29900"	404	404	"+"	8.86762335313614e-06	0.000421995383979573	25.2048508685677
"107331"	"Contig2993"	4114	4114	"+"	5.4662912058229e-05	0.00202946623490404	32.9106280193237
"107374"	"Contig29931"	8035	8035	"+"	5.68138601668138e-10	6.91396003044286e-08	29.6818727490996
"107384"	"Contig29931"	8140	8140	"+"	7.1296943591318e-10	8.51024443481227e-08	33.7905369484317
"107464"	"Contig29962"	5051	5051	"+"	4.18863365520481e-13	8.42573869912722e-11	44.3573295319553
"107516"	"Contig29971"	19044	19044	"+"	5.92574378862174e-08	4.8276364793581e-06	-25.0589515690187
"107518"	"Contig29971"	19101	19101	"+"	1.51367399543402e-10	2.05255473155501e-08	-27.3400673400673
"107537"	"Contig29971"	20280	20280	"+"	1.12522380075685e-22	7.27289532020204e-20	-40.5006392016166
"107561"	"Contig29971"	20787	20787	"+"	6.33233142915605e-11	9.22233339609066e-09	-48
"107569"	"Contig29971"	22553	22553	"+"	2.67425224584203e-11	4.12795217104924e-09	-38.6721025043681
"107580"	"Contig29971"	39159	39159	"+"	6.45014310899097e-05	0.002341256827962	-26.3157894736842
"107688"	"Contig30007"	18539	18539	"+"	8.47627096564355e-08	6.67517642163072e-06	-36.6666666666667
"107702"	"Contig30007"	25438	25438	"+"	3.01224297661556e-07	2.08517683713985e-05	27.7116660163871
"107703"	"Contig30007"	25530	25530	"+"	2.08827284990145e-11	3.2844724123001e-09	-35.7843137254902
"107727"	"Contig30007"	26518	26518	"+"	0.000178972206812628	0.00548443315709278	32.3632874960026
"107733"	"Contig30007"	30235	30235	"+"	1.15950025004138e-12	2.18535394821686e-10	45.0377562028047
"107739"	"Contig30007"	30338	30338	"+"	2.05885665877675e-12	3.75116320817585e-10	36.5906084656085
"107744"	"Contig30007"	30439	30439	"+"	3.61524117721971e-19	1.61521916701154e-16	50.0554938956715
"107747"	"Contig30007"	30490	30490	"+"	2.4276251138726e-13	5.06490214521383e-11	45.9340659340659
"107803"	"Contig30022"	2841	2841	"+"	8.38519549219715e-14	1.86204306118125e-11	34.6130221130221
"107942"	"Contig30051"	7041	7041	"+"	1.87244685892326e-06	0.000106887119632134	32.0652173913043
"108018"	"Contig30062"	3430	3430	"+"	1.46715041405509e-09	1.66358982341714e-07	-44.483024691358
"108080"	"Contig30084"	3089	3089	"+"	2.38861610656541e-11	3.72033258539034e-09	-27.8246101590242
"108130"	"Contig3010"	192	192	"+"	1.46610547995641e-07	1.09062588817121e-05	34.970462180007
"108134"	"Contig3010"	364	364	"+"	6.20073249038837e-08	5.02974261555529e-06	-30.7356281670452
"108158"	"Contig3010"	3012	3012	"+"	4.01243731341951e-05	0.00156264052753878	-28.7314627120452
"108174"	"Contig3010"	3427	3427	"+"	9.24681687854114e-06	0.000437996031413497	-26.9623831267667
"108285"	"Contig30144"	35093	35093	"+"	0.000161327716810526	0.00503772628443729	-28.2608695652174
"108354"	"Contig30156"	4485	4485	"+"	6.62218181833648e-07	4.20631007966376e-05	-27.8378378378378
"108358"	"Contig30156"	4557	4557	"+"	8.99083098642592e-05	0.00310900049434175	-25.9615384615385
"108589"	"Contig30238"	45158	45158	"+"	8.20786095141669e-06	0.000394786666839763	-25.2087060226595
"108920"	"Contig30290"	84	84	"+"	1.8874716887979e-05	0.000818185772985961	-29.8433775961866
"108924"	"Contig30290"	289	289	"+"	3.85760667022295e-07	2.59352120836273e-05	35.4894901869702
"108953"	"Contig30290"	5168	5168	"+"	2.8138868077563e-08	2.47300346508957e-06	35.5083088954057
"109038"	"Contig30290"	10658	10658	"+"	1.26800465531302e-28	1.6438895950848e-25	62.1951219512195
"109156"	"Contig30291"	7718	7718	"+"	5.43807980126322e-20	2.66886912810622e-17	-30.3538986992224
"109201"	"Contig30293"	8036	8036	"+"	1.95112135371633e-05	0.000840093890441514	26.8388106416275
"109465"	"Contig30353"	18060	18060	"+"	7.16662124022745e-08	5.73646334918238e-06	-35.5087014725569
"109476"	"Contig30353"	18388	18388	"+"	4.87739973816807e-11	7.2397203014031e-09	-30.8909853249476
"109479"	"Contig30353"	18480	18480	"+"	2.6010687730447e-07	1.82991713684166e-05	-32.0247933884297
"109575"	"Contig30353"	26107	26107	"+"	7.89708236048494e-16	2.39673562214998e-13	32.8664859239082
"109639"	"Contig30360"	53962	53962	"+"	1.94809420474882e-10	2.58842397549467e-08	-39.154616240267
"109730"	"Contig30369"	24643	24643	"+"	9.79059200721285e-30	1.49378990465875e-26	-57.5439156818908
"109823"	"Contig30392"	55805	55805	"+"	0.000206727457668314	0.00615908864938331	31.3299232736573
"109998"	"Contig30448"	1220	1220	"+"	1.97397004784177e-11	3.10687368019872e-09	32.5523954814573
"110326"	"Contig30568"	406	406	"+"	6.30075871488043e-07	4.02838681507325e-05	-38.0090497737557
"110390"	"Contig30581"	96	96	"+"	2.22702382188714e-12	4.04114369712244e-10	39.9677419354839
"110398"	"Contig30581"	468	468	"+"	8.49083886552729e-05	0.00296582711227993	32.2857142857143
"110454"	"Contig3062"	5647	5647	"+"	3.07709095181409e-11	4.71086447373472e-09	-29.4209702660407
"110482"	"Contig30624"	5520	5520	"+"	4.73269089261867e-09	4.88254778316889e-07	-39.4521249359959
"110492"	"Contig30624"	5862	5862	"+"	5.6784305675099e-08	4.64132643675548e-06	-41.4041801589638
"110629"	"Contig30643"	5691	5691	"+"	3.34123146592281e-09	3.5482200904677e-07	-26.2406015037594
"110764"	"Contig30709"	29386	29386	"+"	3.26804794030164e-07	2.24081383072733e-05	-25.5363683935113
"110921"	"Contig30723"	5226	5226	"+"	8.39245945376274e-07	5.20257789021938e-05	31.0188679245283
"111010"	"Contig30760"	15694	15694	"+"	1.184069991536e-08	1.12195908227968e-06	29.3870192307692
"111017"	"Contig30760"	17253	17253	"+"	2.10871504213914e-15	5.88979599636485e-13	40.4824948514269
"111032"	"Contig30760"	18325	18325	"+"	2.10157291931192e-17	7.75244664596662e-15	42.4553441861692
"111092"	"Contig30766"	2925	2925	"+"	2.73553484593748e-09	2.94969300361991e-07	-44.1693010186161
"111313"	"Contig30847"	316	316	"+"	5.38861911554713e-06	0.000273063705626175	33.8581599123768
"111380"	"Contig30847"	19581	19581	"+"	3.83161764273467e-22	2.34160696817148e-19	-59.2982969794564
"111392"	"Contig30847"	19697	19697	"+"	2.15607806796901e-07	1.54397630212336e-05	-30.0800800800801
"111397"	"Contig30847"	19794	19794	"+"	2.82000842451998e-09	3.03348776875956e-07	-31.328320802005
"111409"	"Contig3085"	4140	4140	"+"	4.59450749003017e-10	5.71215958819622e-08	31.3341601700921
"111439"	"Contig3085"	5861	5861	"+"	8.67989545607475e-14	1.91799006793698e-11	-62.3809523809524
"111455"	"Contig30855"	499	499	"+"	6.97136084216758e-09	6.92761757540536e-07	42.6201372997712
"111482"	"Contig3086"	3130	3130	"+"	6.70689633194563e-09	6.69149547146594e-07	39.2961876832845
"111485"	"Contig3086"	3192	3192	"+"	1.01310831131809e-17	3.8908181477281e-15	45.8058849363197
"111506"	"Contig30880"	3953	3953	"+"	3.27562251379016e-05	0.00131061174761128	32.6312576312576
"111570"	"Contig30901"	3553	3553	"+"	9.41263736623255e-06	0.000444723416369328	29.1513480392157
"111745"	"Contig30945"	1603	1603	"+"	5.81890627754454e-35	2.71893000003371e-31	54.7245040111447
"111897"	"Contig30970"	14356	14356	"+"	2.28445379239517e-05	0.000963818609608244	-29.4485294117647
"112164"	"Contig30983"	10350	10350	"+"	1.8548302507653e-06	0.000105935414629352	29.1585550508328
"112186"	"Contig30989"	5424	5424	"+"	6.114266943222e-08	4.96679106080464e-06	25.9827044025157
"112216"	"Contig30991"	7168	7168	"+"	0.000270676561021063	0.00770832197455381	-26.3440860215054
"112222"	"Contig30996"	95	95	"+"	6.48635697158064e-14	1.46504005703812e-11	-49.585104229913
"112395"	"Contig31019"	13537	13537	"+"	3.55685960238025e-13	7.23907423323737e-11	36.1906931708151
"112439"	"Contig31019"	24007	24007	"+"	1.09609063483715e-06	6.62629031027939e-05	40.8988764044944
"112473"	"Contig31021"	13513	13513	"+"	7.20726377587284e-05	0.0025766861236056	32.6607818411097
"112548"	"Contig3107"	1240	1240	"+"	2.22927405907887e-10	2.92905713361483e-08	33.7465013994402
"112580"	"Contig31099"	13647	13647	"+"	2.61931146131477e-14	6.23640257575044e-12	28.8331225885938
"112715"	"Contig31124"	4782	4782	"+"	2.50805838851404e-10	3.27044686587804e-08	-30.2991452991453
"112869"	"Contig31143"	1964	1964	"+"	0.000214320554559091	0.00635240226795949	-29.6817944705269
"112893"	"Contig31148"	1603	1603	"+"	7.36854165282973e-07	4.63055339722329e-05	-25.3968253968254
"112927"	"Contig31160"	1474	1474	"+"	1.19508184018434e-10	1.65251229354643e-08	44.811237928007
"112930"	"Contig31160"	1513	1513	"+"	7.93887200880236e-17	2.73932363970724e-14	36.4335664335664
"112932"	"Contig31160"	1531	1531	"+"	4.12928027629243e-20	2.04443855030891e-17	-69.567519858782
"112935"	"Contig31160"	1550	1550	"+"	8.77382527926525e-16	2.63430636739595e-13	-47.5320197044335
"112942"	"Contig31160"	1625	1625	"+"	6.49727960691169e-12	1.10816315344095e-09	25.3246753246753
"112946"	"Contig31160"	1678	1678	"+"	1.91892324860528e-15	5.41362760036384e-13	-33.5194262890341
"112958"	"Contig31160"	1939	1939	"+"	4.65439508515758e-24	3.51001934090643e-21	-55.4971449288498
"112996"	"Contig31171"	2866	2866	"+"	9.10501977802401e-08	7.12032223325106e-06	-34.4680532694897
"113079"	"Contig31171"	23978	23978	"+"	2.87479196567722e-10	3.70131607614178e-08	-27.5433789954338
"113134"	"Contig31171"	31102	31102	"+"	3.28500288009547e-16	1.04506797492537e-13	-33.9686761229314
"113499"	"Contig31306"	24729	24729	"+"	3.91611830135705e-06	0.000206615357790298	28.5206258890469
"113607"	"Contig31334"	7987	7987	"+"	1.16873881472354e-06	7.02302035491067e-05	25.7207264414529
"113622"	"Contig31334"	9777	9777	"+"	1.22173721432871e-07	9.23856583152063e-06	37
"113657"	"Contig31350"	11958	11958	"+"	8.43273723768673e-08	6.64555985605781e-06	33.75
"113865"	"Contig31417"	1010	1010	"+"	4.58994895913208e-19	2.03448850807819e-16	-35.2941176470588
"113891"	"Contig31421"	1615	1615	"+"	5.87542099614306e-14	1.33241833745725e-11	33.0814210061783
"113895"	"Contig31421"	1765	1765	"+"	6.95625125597277e-09	6.9187337090524e-07	40.1171754548258
"113899"	"Contig31421"	2011	2011	"+"	1.54510378099027e-05	0.000686901376161437	31.5886984715146
"114082"	"Contig31448"	2659	2659	"+"	9.57037529115967e-21	5.07442108367212e-18	-50.6299212598425
"114418"	"Contig31515"	13454	13454	"+"	8.12774194956908e-05	0.00285545243334756	28.7383877734492
"114504"	"Contig31522"	16067	16067	"+"	7.82895650388286e-09	7.7148861990751e-07	35.1475641803113
"114553"	"Contig31546"	5649	5649	"+"	1.05558068543355e-06	6.40556399359187e-05	34.6835443037975
"114588"	"Contig31546"	7137	7137	"+"	2.53145460940335e-09	2.75479987486875e-07	33.2834497284115
"114643"	"Contig31547"	1029	1029	"+"	2.29336974832449e-05	0.000967034550340648	26.1298149833182
"114672"	"Contig31547"	9280	9280	"+"	4.40719053607252e-15	1.17534058484063e-12	33.0974495061182
"114711"	"Contig31548"	34861	34861	"+"	2.57348796179138e-16	8.26922140581462e-14	-52.328431372549
"114975"	"Contig31605"	3790	3790	"+"	0.000115951513050331	0.00383853073482397	-33.7711965607834
"115009"	"Contig31606"	5752	5752	"+"	1.05516793917448e-13	2.30659915111666e-11	41.2962962962963
"115283"	"Contig31681"	36736	36736	"+"	0.000319997198571544	0.0088115637861905	-28.4117450784117
"115306"	"Contig31681"	37337	37337	"+"	4.61336893068558e-15	1.22161027775226e-12	-31.8965517241379
"115378"	"Contig317"	30466	30466	"+"	4.26721918741446e-19	1.89518440824868e-16	25.9032455603184
"115433"	"Contig31713"	10800	10800	"+"	8.34897506799954e-05	0.00292447264952301	-26.5070921985816
"115437"	"Contig31713"	10868	10868	"+"	0.000234531383677922	0.00684916529645074	27.2221564682211
"115641"	"Contig31828"	1960	1960	"+"	5.95833342628886e-07	3.83239934177818e-05	-28.9557821077396
"115647"	"Contig31828"	2456	2456	"+"	8.90158302607e-08	6.99047916358363e-06	-34.7980416156671
"115664"	"Contig31838"	1569	1569	"+"	2.79689131859529e-08	2.46192075145713e-06	-27.6981754458303
"115757"	"Contig31872"	1544	1544	"+"	3.29136076724905e-17	1.18681494115807e-14	-71.025641025641
"115758"	"Contig31872"	1557	1557	"+"	1.90174737467498e-17	7.05010122297878e-15	-67.3611111111111
"115812"	"Contig31887"	8761	8761	"+"	7.14581042599942e-12	1.20775395778959e-09	46.2975620870358
"115871"	"Contig31893"	4210	4210	"+"	8.23298655298439e-44	2.30815686602493e-39	52.0274689339438
"115965"	"Contig31921"	8061	8061	"+"	2.37069633688826e-05	0.00099626902434719	-25.0799573560768
"116119"	"Contig31954"	1593	1593	"+"	1.47092705716037e-26	1.50641601338436e-23	53.6512667660209
"116255"	"Contig31971"	52881	52881	"+"	6.38914002044709e-10	7.69179060445839e-08	41.8693009118541
"116392"	"Contig320"	26083	26083	"+"	7.35060006279061e-11	1.05884425145358e-08	37.7565497020713
"116399"	"Contig320"	26147	26147	"+"	7.79506686874019e-12	1.30959341035771e-09	25.5673674151935
"116433"	"Contig32025"	6068	6068	"+"	4.68221501818905e-07	3.08050738409355e-05	33.0514446793517
"116510"	"Contig32060"	6591	6591	"+"	2.31782468809756e-08	2.07359602751441e-06	39.2896781354051
"116606"	"Contig32061"	22564	22564	"+"	5.5399261573772e-05	0.00205238797341293	27.5155279503106
"116790"	"Contig32086"	41016	41016	"+"	5.81460348531114e-09	5.87177556700655e-07	-32.2532402791625
"116953"	"Contig32139"	3129	3129	"+"	1.91940601726637e-05	0.00082850591111967	32.7863577863578
"116976"	"Contig321498"	2211	2211	"+"	4.80658173007134e-09	4.9519449045508e-07	-44.4816053511706
"116994"	"Contig32164"	7995	7995	"+"	8.91466621365588e-08	6.99830310157833e-06	25.3607103218646
"117000"	"Contig32164"	8049	8049	"+"	1.81638311803642e-10	2.42635678558426e-08	31.25
"117037"	"Contig32173"	16991	16991	"+"	0.000258623084908047	0.00742563957550232	-26.026936026936
"117068"	"Contig32174"	2797	2797	"+"	1.72088799515765e-07	1.26009564300293e-05	25.6904566584632
"117186"	"Contig32208"	10828	10828	"+"	0.000227562828396288	0.00668045228164195	25.6024096385542
"117320"	"Contig32236"	7279	7279	"+"	1.31195961669064e-17	4.96207901564078e-15	35.4625199362041
"117321"	"Contig32236"	7899	7899	"+"	3.02562674530557e-06	0.000163844366977026	26.4495399445012
"117353"	"Contig32240"	4858	4858	"+"	2.37788008825461e-06	0.000132526575817449	-28.951048951049
"117362"	"Contig32254"	2560	2560	"+"	7.7763320573496e-21	4.14276790540244e-18	-79.2917448405253
"117363"	"Contig32254"	2635	2635	"+"	5.0477993681455e-30	8.2637928009321e-27	-95.1219512195122
"117364"	"Contig32254"	3376	3376	"+"	6.47270043401489e-37	5.00593736733224e-33	-93.5483870967742
"117365"	"Contig32254"	3397	3397	"+"	8.65743266984765e-29	1.15578683330227e-25	-91.6203815503501
"117367"	"Contig3226"	7946	7946	"+"	4.94935024118433e-20	2.4396902629122e-17	-78.0487804878049
"117368"	"Contig3226"	7951	7951	"+"	9.82260733441762e-17	3.35319890262923e-14	-69.5121951219512
"117369"	"Contig3226"	7954	7954	"+"	4.51275981091453e-25	3.83385950667616e-22	-88.6075949367088
"117370"	"Contig3226"	7957	7957	"+"	1.05865783695305e-24	8.697428587286e-22	-88.3116883116883
"117457"	"Contig3229"	20622	20622	"+"	5.51483290059226e-13	1.09072986611003e-10	-54.484126984127
"117533"	"Contig32341"	8405	8405	"+"	2.61164597452114e-16	8.37982658289347e-14	43.1600955794504
"117535"	"Contig32341"	8461	8461	"+"	8.54286644800329e-05	0.0029802870315638	25.4807692307692
"117544"	"Contig32345"	26550	26550	"+"	9.8019554382815e-06	0.000460305651869036	25.1938379922465
"117545"	"Contig32345"	26703	26703	"+"	5.00983541759985e-08	4.17394099076153e-06	28.6857264774909
"117605"	"Contig32350"	9699	9699	"+"	7.40324018722588e-07	4.64715036817154e-05	31.1039886039886
"117614"	"Contig32354"	4508	4508	"+"	3.97275527897691e-07	2.66295469938205e-05	-28.9561726329876
"117653"	"Contig32354"	7329	7329	"+"	1.17326059957999e-11	1.92075433061208e-09	38.4004884004884
"117684"	"Contig32370"	2686	2686	"+"	2.96472434069994e-10	3.80400248910375e-08	39.4324853228963
"117690"	"Contig32370"	5791	5791	"+"	3.36879945476556e-08	2.90938442952288e-06	-29.4369029663147
"117744"	"Contig32391"	23442	23442	"+"	2.72859789578152e-10	3.53133467527735e-08	36.7545015371102
"117756"	"Contig32391"	26217	26217	"+"	4.3609517037454e-12	7.65928591168748e-10	50.7926442612555
"117766"	"Contig32401"	21674	21674	"+"	5.75943567030151e-05	0.00212005269383809	-34.437386569873
"117770"	"Contig32401"	23590	23590	"+"	1.67127665700236e-20	8.67685824322848e-18	-42.0898641588297
"117794"	"Contig32405"	17035	17035	"+"	6.82201782362224e-08	5.48608127417667e-06	-28.0524220305242
"117884"	"Contig32432"	16776	16776	"+"	1.96965803653394e-07	1.42503995211376e-05	27.0365504061156
"117892"	"Contig32432"	36401	36401	"+"	2.22640961321552e-19	1.02116074419368e-16	-41.4972389558233
"118003"	"Contig32445"	23580	23580	"+"	1.48358360183238e-09	1.6779816683788e-07	-39.6008629989212
"118060"	"Contig32473"	3162	3162	"+"	2.07671407240578e-13	4.3934893187958e-11	38.2199721182772
"118085"	"Contig32474"	1969	1969	"+"	1.18391168821001e-06	7.10169055641656e-05	27.4762586874635
"118236"	"Contig32498"	26900	26900	"+"	5.58175666825927e-08	4.56896928816151e-06	-34.333276998479
"118532"	"Contig32566"	31743	31743	"+"	1.31673056734102e-19	6.21729121177553e-17	-63.2060900264784
"118537"	"Contig32566"	35554	35554	"+"	3.49906899480509e-13	7.12792446456167e-11	34.5395488111249
"118552"	"Contig32566"	35789	35789	"+"	3.25512510727369e-16	1.03703383800957e-13	-46.3964798517832
"118590"	"Contig32567"	783	783	"+"	1.20069189231156e-09	1.38455392190842e-07	-29.1666666666667
